top_n,permutation,theme,random_count,random_fraction
100,696,mitochondrial_function,2,0.02
100,696,oxidative_phosphorylation,2,0.02
100,696,pancreatic_development,1,0.01
100,696,lipid_metabolism,1,0.01
100,696,known_t2d_gwas_or_monogenic,4,0.04
100,697,insulin_signalling,0,0.0
100,697,glucose_metabolism,3,0.03
100,697,beta_cell_biology,5,0.05
100,697,mitochondrial_function,4,0.04
100,697,oxidative_phosphorylation,4,0.04
100,697,pancreatic_development,2,0.02
100,697,lipid_metabolism,0,0.0
100,697,known_t2d_gwas_or_monogenic,8,0.08
100,698,insulin_signalling,1,0.01
100,698,glucose_metabolism,2,0.02
100,698,beta_cell_biology,7,0.07
100,698,mitochondrial_function,2,0.02
100,698,oxidative_phosphorylation,2,0.02
100,698,pancreatic_development,4,0.04
100,698,lipid_metabolism,0,0.0
100,698,known_t2d_gwas_or_monogenic,7,0.07
100,699,insulin_signalling,0,0.0
100,699,glucose_metabolism,1,0.01
100,699,beta_cell_biology,5,0.05
100,699,mitochondrial_function,2,0.02
100,699,oxidative_phosphorylation,2,0.02
100,699,pancreatic_development,3,0.03
100,699,lipid_metabolism,0,0.0
100,699,known_t2d_gwas_or_monogenic,7,0.07
100,700,insulin_signalling,0,0.0
100,700,glucose_metabolism,1,0.01
100,700,beta_cell_biology,3,0.03
100,700,mitochondrial_function,6,0.06
100,700,oxidative_phosphorylation,6,0.06
100,700,pancreatic_development,0,0.0
100,700,lipid_metabolism,0,0.0
100,700,known_t2d_gwas_or_monogenic,5,0.05
100,701,insulin_signalling,0,0.0
100,701,glucose_metabolism,3,0.03
100,701,beta_cell_biology,4,0.04
100,701,mitochondrial_function,4,0.04
100,701,oxidative_phosphorylation,4,0.04
100,701,pancreatic_development,1,0.01
100,701,lipid_metabolism,0,0.0
100,701,known_t2d_gwas_or_monogenic,7,0.07
100,702,insulin_signalling,0,0.0
100,702,glucose_metabolism,0,0.0
100,702,beta_cell_biology,2,0.02
100,702,mitochondrial_function,5,0.05
100,702,oxidative_phosphorylation,5,0.05
100,702,pancreatic_development,0,0.0
100,702,lipid_metabolism,0,0.0
100,702,known_t2d_gwas_or_monogenic,5,0.05
100,703,insulin_signalling,1,0.01
100,703,glucose_metabolism,2,0.02
100,703,beta_cell_biology,4,0.04
100,703,mitochondrial_function,2,0.02
100,703,oxidative_phosphorylation,2,0.02
100,703,pancreatic_development,3,0.03
100,703,lipid_metabolism,0,0.0
100,703,known_t2d_gwas_or_monogenic,6,0.06
100,704,insulin_signalling,1,0.01
100,704,glucose_metabolism,0,0.0
100,704,beta_cell_biology,5,0.05
100,704,mitochondrial_function,5,0.05
100,704,oxidative_phosphorylation,5,0.05
100,704,pancreatic_development,3,0.03
100,704,lipid_metabolism,1,0.01
100,704,known_t2d_gwas_or_monogenic,6,0.06
100,705,insulin_signalling,1,0.01
100,705,glucose_metabolism,1,0.01
100,705,beta_cell_biology,4,0.04
100,705,mitochondrial_function,3,0.03
100,705,oxidative_phosphorylation,3,0.03
100,705,pancreatic_development,2,0.02
100,705,lipid_metabolism,0,0.0
100,705,known_t2d_gwas_or_monogenic,6,0.06
100,706,insulin_signalling,1,0.01
100,706,glucose_metabolism,1,0.01
100,706,beta_cell_biology,3,0.03
100,706,mitochondrial_function,3,0.03
100,706,oxidative_phosphorylation,3,0.03
100,706,pancreatic_development,1,0.01
100,706,lipid_metabolism,1,0.01
100,706,known_t2d_gwas_or_monogenic,5,0.05
100,707,insulin_signalling,1,0.01
100,707,glucose_metabolism,3,0.03
100,707,beta_cell_biology,2,0.02
100,707,mitochondrial_function,1,0.01
100,707,oxidative_phosphorylation,1,0.01
100,707,pancreatic_development,1,0.01
100,707,lipid_metabolism,0,0.0
100,707,known_t2d_gwas_or_monogenic,5,0.05
100,708,insulin_signalling,0,0.0
100,708,glucose_metabolism,2,0.02
100,708,beta_cell_biology,3,0.03
100,708,mitochondrial_function,4,0.04
100,708,oxidative_phosphorylation,4,0.04
100,708,pancreatic_development,1,0.01
100,708,lipid_metabolism,0,0.0
100,708,known_t2d_gwas_or_monogenic,6,0.06
100,709,insulin_signalling,0,0.0
100,709,glucose_metabolism,1,0.01
100,709,beta_cell_biology,5,0.05
100,709,mitochondrial_function,2,0.02
100,709,oxidative_phosphorylation,2,0.02
100,709,pancreatic_development,2,0.02
100,709,lipid_metabolism,1,0.01
100,709,known_t2d_gwas_or_monogenic,6,0.06
100,710,insulin_signalling,0,0.0
100,710,glucose_metabolism,1,0.01
100,710,beta_cell_biology,2,0.02
100,710,mitochondrial_function,3,0.03
100,710,oxidative_phosphorylation,3,0.03
100,710,pancreatic_development,0,0.0
100,710,lipid_metabolism,1,0.01
100,710,known_t2d_gwas_or_monogenic,3,0.03
100,711,insulin_signalling,1,0.01
100,711,glucose_metabolism,0,0.0
100,711,beta_cell_biology,2,0.02
100,711,mitochondrial_function,4,0.04
100,711,oxidative_phosphorylation,4,0.04
100,711,pancreatic_development,1,0.01
100,711,lipid_metabolism,0,0.0
100,711,known_t2d_gwas_or_monogenic,5,0.05
100,712,insulin_signalling,1,0.01
100,712,glucose_metabolism,1,0.01
100,712,beta_cell_biology,2,0.02
100,712,mitochondrial_function,1,0.01
100,712,oxidative_phosphorylation,1,0.01
100,712,pancreatic_development,1,0.01
100,712,lipid_metabolism,0,0.0
100,712,known_t2d_gwas_or_monogenic,4,0.04
100,713,insulin_signalling,1,0.01
100,713,glucose_metabolism,0,0.0
100,713,beta_cell_biology,3,0.03
100,713,mitochondrial_function,4,0.04
100,713,oxidative_phosphorylation,4,0.04
100,713,pancreatic_development,1,0.01
100,713,lipid_metabolism,1,0.01
100,713,known_t2d_gwas_or_monogenic,4,0.04
100,714,insulin_signalling,0,0.0
100,714,glucose_metabolism,3,0.03
100,714,beta_cell_biology,7,0.07
100,714,mitochondrial_function,1,0.01
100,714,oxidative_phosphorylation,1,0.01
100,714,pancreatic_development,3,0.03
100,714,lipid_metabolism,0,0.0
100,714,known_t2d_gwas_or_monogenic,8,0.08
100,715,insulin_signalling,0,0.0
100,715,glucose_metabolism,1,0.01
100,715,beta_cell_biology,4,0.04
100,715,mitochondrial_function,2,0.02
100,715,oxidative_phosphorylation,2,0.02
100,715,pancreatic_development,1,0.01
100,715,lipid_metabolism,0,0.0
100,715,known_t2d_gwas_or_monogenic,5,0.05
100,716,insulin_signalling,0,0.0
100,716,glucose_metabolism,1,0.01
100,716,beta_cell_biology,6,0.06
100,716,mitochondrial_function,5,0.05
100,716,oxidative_phosphorylation,5,0.05
100,716,pancreatic_development,4,0.04
100,716,lipid_metabolism,1,0.01
100,716,known_t2d_gwas_or_monogenic,8,0.08
100,717,insulin_signalling,0,0.0
100,717,glucose_metabolism,0,0.0
100,717,beta_cell_biology,1,0.01
100,717,mitochondrial_function,5,0.05
100,717,oxidative_phosphorylation,5,0.05
100,717,pancreatic_development,0,0.0
100,717,lipid_metabolism,1,0.01
100,717,known_t2d_gwas_or_monogenic,1,0.01
100,718,insulin_signalling,0,0.0
100,718,glucose_metabolism,2,0.02
100,718,beta_cell_biology,1,0.01
100,718,mitochondrial_function,5,0.05
100,718,oxidative_phosphorylation,5,0.05
100,718,pancreatic_development,1,0.01
100,718,lipid_metabolism,0,0.0
100,718,known_t2d_gwas_or_monogenic,2,0.02
100,719,insulin_signalling,1,0.01
100,719,glucose_metabolism,0,0.0
100,719,beta_cell_biology,5,0.05
100,719,mitochondrial_function,3,0.03
100,719,oxidative_phosphorylation,3,0.03
100,719,pancreatic_development,3,0.03
100,719,lipid_metabolism,0,0.0
100,719,known_t2d_gwas_or_monogenic,8,0.08
100,720,insulin_signalling,1,0.01
100,720,glucose_metabolism,3,0.03
100,720,beta_cell_biology,2,0.02
100,720,mitochondrial_function,4,0.04
100,720,oxidative_phosphorylation,4,0.04
100,720,pancreatic_development,1,0.01
100,720,lipid_metabolism,1,0.01
100,720,known_t2d_gwas_or_monogenic,4,0.04
100,721,insulin_signalling,1,0.01
100,721,glucose_metabolism,1,0.01
100,721,beta_cell_biology,5,0.05
100,721,mitochondrial_function,2,0.02
100,721,oxidative_phosphorylation,2,0.02
100,721,pancreatic_development,2,0.02
100,721,lipid_metabolism,1,0.01
100,721,known_t2d_gwas_or_monogenic,9,0.09
100,722,insulin_signalling,0,0.0
100,722,glucose_metabolism,1,0.01
100,722,beta_cell_biology,1,0.01
100,722,mitochondrial_function,3,0.03
100,722,oxidative_phosphorylation,3,0.03
100,722,pancreatic_development,0,0.0
100,722,lipid_metabolism,1,0.01
100,722,known_t2d_gwas_or_monogenic,2,0.02
100,723,insulin_signalling,1,0.01
100,723,glucose_metabolism,1,0.01
100,723,beta_cell_biology,1,0.01
100,723,mitochondrial_function,6,0.06
100,723,oxidative_phosphorylation,6,0.06
100,723,pancreatic_development,0,0.0
100,723,lipid_metabolism,0,0.0
100,723,known_t2d_gwas_or_monogenic,2,0.02
100,724,insulin_signalling,0,0.0
100,724,glucose_metabolism,2,0.02
100,724,beta_cell_biology,4,0.04
100,724,mitochondrial_function,3,0.03
100,724,oxidative_phosphorylation,3,0.03
100,724,pancreatic_development,1,0.01
100,724,lipid_metabolism,0,0.0
100,724,known_t2d_gwas_or_monogenic,5,0.05
100,725,insulin_signalling,0,0.0
100,725,glucose_metabolism,0,0.0
100,725,beta_cell_biology,5,0.05
100,725,mitochondrial_function,2,0.02
100,725,oxidative_phosphorylation,2,0.02
100,725,pancreatic_development,2,0.02
100,725,lipid_metabolism,1,0.01
100,725,known_t2d_gwas_or_monogenic,6,0.06
100,726,insulin_signalling,0,0.0
100,726,glucose_metabolism,2,0.02
100,726,beta_cell_biology,5,0.05
100,726,mitochondrial_function,2,0.02
100,726,oxidative_phosphorylation,2,0.02
100,726,pancreatic_development,3,0.03
100,726,lipid_metabolism,1,0.01
100,726,known_t2d_gwas_or_monogenic,6,0.06
100,727,insulin_signalling,0,0.0
100,727,glucose_metabolism,1,0.01
100,727,beta_cell_biology,3,0.03
100,727,mitochondrial_function,6,0.06
100,727,oxidative_phosphorylation,6,0.06
100,727,pancreatic_development,2,0.02
100,727,lipid_metabolism,0,0.0
100,727,known_t2d_gwas_or_monogenic,5,0.05
100,728,insulin_signalling,0,0.0
100,728,glucose_metabolism,1,0.01
100,728,beta_cell_biology,5,0.05
100,728,mitochondrial_function,3,0.03
100,728,oxidative_phosphorylation,3,0.03
100,728,pancreatic_development,3,0.03
100,728,lipid_metabolism,1,0.01
100,728,known_t2d_gwas_or_monogenic,5,0.05
100,729,insulin_signalling,1,0.01
100,729,glucose_metabolism,0,0.0
100,729,beta_cell_biology,4,0.04
100,729,mitochondrial_function,4,0.04
100,729,oxidative_phosphorylation,4,0.04
100,729,pancreatic_development,3,0.03
100,729,lipid_metabolism,0,0.0
100,729,known_t2d_gwas_or_monogenic,7,0.07
100,730,insulin_signalling,1,0.01
100,730,glucose_metabolism,1,0.01
100,730,beta_cell_biology,2,0.02
100,730,mitochondrial_function,2,0.02
100,730,oxidative_phosphorylation,2,0.02
100,730,pancreatic_development,0,0.0
100,730,lipid_metabolism,0,0.0
100,730,known_t2d_gwas_or_monogenic,6,0.06
100,731,insulin_signalling,0,0.0
100,731,glucose_metabolism,1,0.01
100,731,beta_cell_biology,5,0.05
100,731,mitochondrial_function,5,0.05
100,731,oxidative_phosphorylation,5,0.05
100,731,pancreatic_development,3,0.03
100,731,lipid_metabolism,0,0.0
100,731,known_t2d_gwas_or_monogenic,7,0.07
100,732,insulin_signalling,0,0.0
100,732,glucose_metabolism,1,0.01
100,732,beta_cell_biology,4,0.04
100,732,mitochondrial_function,6,0.06
100,732,oxidative_phosphorylation,6,0.06
100,732,pancreatic_development,1,0.01
100,732,lipid_metabolism,0,0.0
100,732,known_t2d_gwas_or_monogenic,7,0.07
100,733,insulin_signalling,0,0.0
100,733,glucose_metabolism,1,0.01
100,733,beta_cell_biology,2,0.02
100,733,mitochondrial_function,4,0.04
100,733,oxidative_phosphorylation,4,0.04
100,733,pancreatic_development,1,0.01
100,733,lipid_metabolism,0,0.0
100,733,known_t2d_gwas_or_monogenic,3,0.03
100,734,insulin_signalling,1,0.01
100,734,glucose_metabolism,0,0.0
100,734,beta_cell_biology,7,0.07
100,734,mitochondrial_function,4,0.04
100,734,oxidative_phosphorylation,4,0.04
100,734,pancreatic_development,2,0.02
100,734,lipid_metabolism,0,0.0
100,734,known_t2d_gwas_or_monogenic,8,0.08
100,735,insulin_signalling,0,0.0
100,735,glucose_metabolism,2,0.02
100,735,beta_cell_biology,4,0.04
100,735,mitochondrial_function,2,0.02
100,735,oxidative_phosphorylation,2,0.02
100,735,pancreatic_development,2,0.02
100,735,lipid_metabolism,0,0.0
100,735,known_t2d_gwas_or_monogenic,7,0.07
100,736,insulin_signalling,0,0.0
100,736,glucose_metabolism,0,0.0
100,736,beta_cell_biology,3,0.03
100,736,mitochondrial_function,3,0.03
100,736,oxidative_phosphorylation,3,0.03
100,736,pancreatic_development,3,0.03
100,736,lipid_metabolism,0,0.0
100,736,known_t2d_gwas_or_monogenic,3,0.03
100,737,insulin_signalling,1,0.01
100,737,glucose_metabolism,1,0.01
100,737,beta_cell_biology,1,0.01
100,737,mitochondrial_function,3,0.03
100,737,oxidative_phosphorylation,3,0.03
100,737,pancreatic_development,0,0.0
100,737,lipid_metabolism,0,0.0
100,737,known_t2d_gwas_or_monogenic,6,0.06
100,738,insulin_signalling,0,0.0
100,738,glucose_metabolism,1,0.01
100,738,beta_cell_biology,4,0.04
100,738,mitochondrial_function,5,0.05
100,738,oxidative_phosphorylation,5,0.05
100,738,pancreatic_development,2,0.02
100,738,lipid_metabolism,0,0.0
100,738,known_t2d_gwas_or_monogenic,5,0.05
100,739,insulin_signalling,0,0.0
100,739,glucose_metabolism,1,0.01
100,739,beta_cell_biology,2,0.02
100,739,mitochondrial_function,4,0.04
100,739,oxidative_phosphorylation,4,0.04
100,739,pancreatic_development,1,0.01
100,739,lipid_metabolism,0,0.0
100,739,known_t2d_gwas_or_monogenic,3,0.03
100,740,insulin_signalling,0,0.0
100,740,glucose_metabolism,1,0.01
100,740,beta_cell_biology,4,0.04
100,740,mitochondrial_function,3,0.03
100,740,oxidative_phosphorylation,3,0.03
100,740,pancreatic_development,2,0.02
100,740,lipid_metabolism,1,0.01
100,740,known_t2d_gwas_or_monogenic,5,0.05
100,741,insulin_signalling,0,0.0
100,741,glucose_metabolism,1,0.01
100,741,beta_cell_biology,3,0.03
100,741,mitochondrial_function,4,0.04
100,741,oxidative_phosphorylation,4,0.04
100,741,pancreatic_development,1,0.01
100,741,lipid_metabolism,0,0.0
100,741,known_t2d_gwas_or_monogenic,5,0.05
100,742,insulin_signalling,0,0.0
100,742,glucose_metabolism,1,0.01
100,742,beta_cell_biology,5,0.05
100,742,mitochondrial_function,4,0.04
100,742,oxidative_phosphorylation,4,0.04
100,742,pancreatic_development,3,0.03
100,742,lipid_metabolism,0,0.0
100,742,known_t2d_gwas_or_monogenic,7,0.07
100,743,insulin_signalling,1,0.01
100,743,glucose_metabolism,3,0.03
100,743,beta_cell_biology,4,0.04
100,743,mitochondrial_function,0,0.0
100,743,oxidative_phosphorylation,0,0.0
100,743,pancreatic_development,2,0.02
100,743,lipid_metabolism,1,0.01
100,743,known_t2d_gwas_or_monogenic,7,0.07
100,744,insulin_signalling,1,0.01
100,744,glucose_metabolism,0,0.0
100,744,beta_cell_biology,3,0.03
100,744,mitochondrial_function,2,0.02
100,744,oxidative_phosphorylation,2,0.02
100,744,pancreatic_development,1,0.01
100,744,lipid_metabolism,1,0.01
100,744,known_t2d_gwas_or_monogenic,3,0.03
100,745,insulin_signalling,1,0.01
100,745,glucose_metabolism,1,0.01
100,745,beta_cell_biology,3,0.03
100,745,mitochondrial_function,3,0.03
100,745,oxidative_phosphorylation,3,0.03
100,745,pancreatic_development,1,0.01
100,745,lipid_metabolism,1,0.01
100,745,known_t2d_gwas_or_monogenic,6,0.06
100,746,insulin_signalling,0,0.0
100,746,glucose_metabolism,2,0.02
100,746,beta_cell_biology,4,0.04
100,746,mitochondrial_function,0,0.0
100,746,oxidative_phosphorylation,0,0.0
100,746,pancreatic_development,2,0.02
100,746,lipid_metabolism,0,0.0
100,746,known_t2d_gwas_or_monogenic,5,0.05
100,747,insulin_signalling,0,0.0
100,747,glucose_metabolism,2,0.02
100,747,beta_cell_biology,3,0.03
100,747,mitochondrial_function,2,0.02
100,747,oxidative_phosphorylation,2,0.02
100,747,pancreatic_development,0,0.0
100,747,lipid_metabolism,0,0.0
100,747,known_t2d_gwas_or_monogenic,6,0.06
100,748,insulin_signalling,1,0.01
100,748,glucose_metabolism,1,0.01
100,748,beta_cell_biology,3,0.03
100,748,mitochondrial_function,5,0.05
100,748,oxidative_phosphorylation,5,0.05
100,748,pancreatic_development,1,0.01
100,748,lipid_metabolism,0,0.0
100,748,known_t2d_gwas_or_monogenic,4,0.04
100,749,insulin_signalling,0,0.0
100,749,glucose_metabolism,0,0.0
100,749,beta_cell_biology,4,0.04
100,749,mitochondrial_function,3,0.03
100,749,oxidative_phosphorylation,3,0.03
100,749,pancreatic_development,1,0.01
100,749,lipid_metabolism,1,0.01
100,749,known_t2d_gwas_or_monogenic,6,0.06
100,750,insulin_signalling,1,0.01
100,750,glucose_metabolism,2,0.02
100,750,beta_cell_biology,4,0.04
100,750,mitochondrial_function,4,0.04
100,750,oxidative_phosphorylation,4,0.04
100,750,pancreatic_development,1,0.01
100,750,lipid_metabolism,1,0.01
100,750,known_t2d_gwas_or_monogenic,8,0.08
100,751,insulin_signalling,0,0.0
100,751,glucose_metabolism,1,0.01
100,751,beta_cell_biology,5,0.05
100,751,mitochondrial_function,5,0.05
100,751,oxidative_phosphorylation,5,0.05
100,751,pancreatic_development,2,0.02
100,751,lipid_metabolism,1,0.01
100,751,known_t2d_gwas_or_monogenic,7,0.07
100,752,insulin_signalling,0,0.0
100,752,glucose_metabolism,0,0.0
100,752,beta_cell_biology,3,0.03
100,752,mitochondrial_function,2,0.02
100,752,oxidative_phosphorylation,2,0.02
100,752,pancreatic_development,1,0.01
100,752,lipid_metabolism,0,0.0
100,752,known_t2d_gwas_or_monogenic,4,0.04
100,753,insulin_signalling,0,0.0
100,753,glucose_metabolism,2,0.02
100,753,beta_cell_biology,3,0.03
100,753,mitochondrial_function,2,0.02
100,753,oxidative_phosphorylation,2,0.02
100,753,pancreatic_development,1,0.01
100,753,lipid_metabolism,0,0.0
100,753,known_t2d_gwas_or_monogenic,4,0.04
100,754,insulin_signalling,0,0.0
100,754,glucose_metabolism,0,0.0
100,754,beta_cell_biology,3,0.03
100,754,mitochondrial_function,6,0.06
100,754,oxidative_phosphorylation,6,0.06
100,754,pancreatic_development,1,0.01
100,754,lipid_metabolism,0,0.0
100,754,known_t2d_gwas_or_monogenic,4,0.04
100,755,insulin_signalling,0,0.0
100,755,glucose_metabolism,1,0.01
100,755,beta_cell_biology,3,0.03
100,755,mitochondrial_function,4,0.04
100,755,oxidative_phosphorylation,4,0.04
100,755,pancreatic_development,1,0.01
100,755,lipid_metabolism,1,0.01
100,755,known_t2d_gwas_or_monogenic,4,0.04
100,756,insulin_signalling,1,0.01
100,756,glucose_metabolism,1,0.01
100,756,beta_cell_biology,3,0.03
100,756,mitochondrial_function,3,0.03
100,756,oxidative_phosphorylation,3,0.03
100,756,pancreatic_development,1,0.01
100,756,lipid_metabolism,0,0.0
100,756,known_t2d_gwas_or_monogenic,7,0.07
100,757,insulin_signalling,0,0.0
100,757,glucose_metabolism,2,0.02
100,757,beta_cell_biology,4,0.04
100,757,mitochondrial_function,3,0.03
100,757,oxidative_phosphorylation,3,0.03
100,757,pancreatic_development,2,0.02
100,757,lipid_metabolism,1,0.01
100,757,known_t2d_gwas_or_monogenic,5,0.05
100,758,insulin_signalling,1,0.01
100,758,glucose_metabolism,1,0.01
100,758,beta_cell_biology,4,0.04
100,758,mitochondrial_function,7,0.07
100,758,oxidative_phosphorylation,7,0.07
100,758,pancreatic_development,2,0.02
100,758,lipid_metabolism,0,0.0
100,758,known_t2d_gwas_or_monogenic,8,0.08
100,759,insulin_signalling,0,0.0
100,759,glucose_metabolism,0,0.0
100,759,beta_cell_biology,2,0.02
100,759,mitochondrial_function,3,0.03
100,759,oxidative_phosphorylation,3,0.03
100,759,pancreatic_development,2,0.02
100,759,lipid_metabolism,0,0.0
100,759,known_t2d_gwas_or_monogenic,2,0.02
100,760,insulin_signalling,0,0.0
100,760,glucose_metabolism,2,0.02
100,760,beta_cell_biology,4,0.04
100,760,mitochondrial_function,2,0.02
100,760,oxidative_phosphorylation,2,0.02
100,760,pancreatic_development,3,0.03
100,760,lipid_metabolism,1,0.01
100,760,known_t2d_gwas_or_monogenic,7,0.07
100,761,insulin_signalling,1,0.01
100,761,glucose_metabolism,2,0.02
100,761,beta_cell_biology,4,0.04
100,761,mitochondrial_function,5,0.05
100,761,oxidative_phosphorylation,5,0.05
100,761,pancreatic_development,2,0.02
100,761,lipid_metabolism,1,0.01
100,761,known_t2d_gwas_or_monogenic,7,0.07
100,762,insulin_signalling,0,0.0
100,762,glucose_metabolism,1,0.01
100,762,beta_cell_biology,4,0.04
100,762,mitochondrial_function,3,0.03
100,762,oxidative_phosphorylation,3,0.03
100,762,pancreatic_development,3,0.03
100,762,lipid_metabolism,1,0.01
100,762,known_t2d_gwas_or_monogenic,3,0.03
100,763,insulin_signalling,0,0.0
100,763,glucose_metabolism,1,0.01
100,763,beta_cell_biology,1,0.01
100,763,mitochondrial_function,3,0.03
100,763,oxidative_phosphorylation,3,0.03
100,763,pancreatic_development,0,0.0
100,763,lipid_metabolism,0,0.0
100,763,known_t2d_gwas_or_monogenic,5,0.05
100,764,insulin_signalling,1,0.01
100,764,glucose_metabolism,2,0.02
