sample_index,gene_symbol,true_label,mean_percentile_rank,sd_percentile_rank,mean_rank,best_rank,consensus_rank,external_sets_x,n_external_sets_x,is_external_supported,n_curated_pathways,curated_pathways,is_pathway_supported,n_external_sets_y,external_sets_y,n_external_sets,external_sets,relabel_audit_priority,external_evidence_strength,case_interpretation
590,GDAP2,0,0.15623,0.23083,1524.0,901,1637,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1641,IGF2BP2,0,0.15554,0.10689,1525.25,1247,1638,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
847,DENND4B,0,0.15554,0.1011,1525.25,1266,1639,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
173,ITPKC,1,0.15471,0.09495,1526.75,1338,1640,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1494,BCORL1,0,0.15415,0.10408,1527.75,1295,1641,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
646,GSG1L,0,0.15374,0.21003,1528.5,963,1642,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1138,HNRNPA1L2,0,0.1536,0.11278,1528.75,1232,1643,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
824,SOS2,0,0.15332,0.07344,1529.25,1335,1644,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
321,PBX4,1,0.15305,0.04493,1529.75,1445,1645,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
617,STAP1,0,0.15194,0.05161,1531.75,1396,1646,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1775,GAREM1,0,0.1518,0.11011,1532.0,1247,1647,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
681,HNRNPA1L3,0,0.15166,0.22502,1532.25,924,1648,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
339,CACNG4,0,0.15152,0.16766,1532.5,1087,1649,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
499,HEY2,0,0.15152,0.25914,1532.5,833,1649,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
712,VIPAS39,0,0.15139,0.07523,1532.75,1347,1651,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1689,ETV1,1,0.15055,0.22261,1534.25,933,1652,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
413,PHF13,0,0.14986,0.0342,1535.5,1480,1653,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
807,DEPDC1B,1,0.14903,0.27929,1537.0,781,1654,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
754,PAM,1,0.14903,0.08174,1537.0,1363,1655,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1133,HK1,0,0.14862,0.13011,1537.75,1210,1656,Glucose_metabolism_transport_or_insulin_secretion,1,False,1,Glucose_metabolism_transport,True,1.0,Glucose_metabolism_transport_or_insulin_secretion,0,,low,single_source,Lower-priority / background candidate
27,ALDH2,0,0.14834,0.11905,1538.25,1221,1657,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1517,ACTRT3,1,0.14765,0.11204,1539.5,1243,1658,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1334,OR6C75,0,0.14709,0.09541,1540.5,1395,1659,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
519,NDUFAF5,0,0.14501,0.22318,1544.25,940,1660,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1427,OSER1,0,0.14418,0.09713,1545.75,1341,1661,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
101,PRR20C,0,0.14363,0.22155,1546.75,948,1662,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1531,TMEM88,0,0.14197,0.21493,1549.75,969,1663,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
435,FYTTD1,0,0.13961,0.15387,1554.0,1146,1664,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
360,AASDHPPT,0,0.13781,0.05101,1557.25,1453,1665,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1382,SCD5,0,0.13656,0.17856,1559.5,1078,1666,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1718,ASIC1,0,0.13629,0.07804,1560.0,1361,1667,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1574,MBNL1,0,0.13421,0.04951,1563.75,1447,1668,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
851,NDUFA8,0,0.13283,0.23876,1566.25,920,1669,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
1146,OR8J3,0,0.13241,0.0228,1567.0,1531,1670,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1510,DCAF10,1,0.13199,0.24964,1567.75,892,1671,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
676,ZDHHC1,0,0.13102,0.07506,1569.5,1368,1672,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1290,CHD7,0,0.13047,0.0308,1570.5,1525,1673,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1549,PAAF1,0,0.13019,0.097,1571.0,1393,1674,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
706,FEM1A,0,0.12936,0.0462,1572.5,1468,1675,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1280,MYH10,0,0.12867,0.10653,1573.75,1385,1676,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1561,LINGO1,0,0.12853,0.09542,1574.0,1385,1677,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
416,HIVEP1,0,0.12826,0.11211,1574.5,1273,1678,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
656,PPP2R5D,0,0.12798,0.02144,1575.0,1518,1679,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
304,ZNF416,0,0.12701,0.04812,1576.75,1455,1680,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1394,WDR20,1,0.12701,0.20682,1576.75,1017,1681,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
815,USP6NL,0,0.12548,0.19806,1579.5,1045,1682,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1105,SIDT1,0,0.12507,0.24203,1580.25,925,1683,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1614,GAA,0,0.12465,0.11367,1581.0,1276,1684,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1259,LRRC10B,0,0.1241,0.01924,1582.0,1552,1685,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1051,TNIP1,0,0.12341,0.08077,1583.25,1391,1686,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
257,L3MBTL3,0,0.12299,0.19151,1584.0,1068,1687,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
298,RAMP2,0,0.1223,0.14451,1585.25,1201,1688,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1710,MCM8,0,0.12216,0.03108,1585.5,1527,1689,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
657,NDUFA6,0,0.12174,0.03112,1586.25,1540,1690,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
664,BDNF,0,0.12133,0.05453,1587.0,1499,1691,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
950,HNF4A,0,0.12119,0.01512,1587.25,1562,1692,Beta_cell_function_or_development,1,False,1,Beta_cell_function_development,True,1.0,Beta_cell_function_or_development,0,,low,single_source,Lower-priority / background candidate
1375,PLEKHM3,0,0.12105,0.10722,1587.5,1303,1693,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
843,NEGR1,0,0.11953,0.06323,1590.25,1435,1694,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1143,COL27A1,1,0.11884,0.15443,1591.5,1174,1695,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
431,IL1B,1,0.11662,0.11393,1595.5,1303,1696,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1581,HSD17B12,1,0.1162,0.08808,1596.25,1370,1697,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1387,SLC5A2,1,0.11468,0.06838,1599.0,1474,1698,Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion,2,False,2,Glucose_metabolism_transport; Incretin_diabetes_pharmacology,True,2.0,Diabetes_drug_targets_or_pharmacology; Glucose_metabolism_transport_or_insulin_secretion,0,,,,Current-positive low-rank / possible model miss
1657,KLHDC10,0,0.11385,0.07813,1600.5,1477,1699,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
260,AKAP6,0,0.11371,0.05145,1600.75,1516,1700,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1323,APPBP2,0,0.11247,0.05058,1603.0,1533,1701,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
134,FTO,0,0.11219,0.05289,1603.5,1497,1702,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
699,FAM163A,0,0.1108,0.16489,1606.0,1160,1703,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
422,NUP85,0,0.11025,0.08882,1607.0,1367,1704,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
310,TCF4,0,0.10997,0.08792,1607.5,1371,1705,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1253,ETAA1,0,0.10997,0.05405,1607.5,1481,1706,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
600,CNR1,0,0.10817,0.0485,1610.75,1514,1707,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1140,NR3C2,0,0.10776,0.01793,1611.5,1568,1708,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1222,ZNF93,0,0.10665,0.03877,1613.5,1550,1709,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1774,USP29,0,0.10665,0.05958,1613.5,1537,1709,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
468,UBE2E3,0,0.10623,0.07194,1614.25,1437,1711,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1340,ANKFN1,0,0.10582,0.17522,1615.0,1141,1712,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1587,NDUFS1,0,0.10512,0.09042,1616.25,1373,1713,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
1100,ZCCHC7,1,0.10457,0.09384,1617.25,1368,1714,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1445,LPP,0,0.10263,0.06461,1620.75,1482,1715,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1234,GFM2,0,0.10263,0.03885,1620.75,1552,1715,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1319,TSHZ3,0,0.10235,0.04594,1621.25,1511,1717,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
395,MSRA,1,0.10222,0.03918,1621.5,1533,1718,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
16,SMIM39,0,0.1018,0.05629,1622.25,1474,1719,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
100,RASGRP2,0,0.10166,0.05727,1622.5,1485,1720,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1144,TCF7L2,0,0.10138,0.11928,1623.0,1319,1721,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
1692,BRWD3,1,0.09972,0.06513,1626.0,1503,1722,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
770,CFAP47,1,0.09862,0.10044,1628.0,1359,1723,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1135,CCNF,0,0.09848,0.12195,1628.25,1300,1724,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
542,CPNE4,0,0.0982,0.07448,1628.75,1430,1725,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
302,TPK1,0,0.09612,0.05881,1632.5,1492,1726,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
115,ADGRE5,0,0.09571,0.05576,1633.25,1526,1727,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
895,UNC80,0,0.09488,0.08683,1634.75,1486,1728,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1757,DPYSL5,0,0.09321,0.03538,1637.75,1561,1729,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1028,RSPO3,0,0.09044,0.10566,1642.75,1362,1730,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1706,NDUFB2,1,0.08906,0.08021,1645.25,1434,1731,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,,,Current-positive low-rank / possible model miss
1491,ZNHIT6,0,0.08892,0.04463,1645.5,1548,1732,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1020,CLK4,0,0.08643,0.031,1650.0,1603,1733,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
189,BACE2,0,0.08421,0.04678,1654.0,1546,1734,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
884,ETV5,0,0.08421,0.08114,1654.0,1437,1734,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
775,NHSL1,0,0.08407,0.04475,1654.25,1540,1736,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
905,TMC3,0,0.08393,0.12154,1654.5,1326,1737,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1272,QKI,0,0.08366,0.11659,1655.0,1341,1738,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
603,USP19,0,0.0831,0.07198,1656.0,1479,1739,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
505,MEIS2,0,0.08269,0.10328,1656.75,1378,1740,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1753,TAF9B,0,0.08102,0.07223,1659.75,1516,1741,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
946,TPP1,0,0.08006,0.04259,1661.5,1566,1742,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
452,C11ORF52,0,0.07839,0.04906,1664.5,1536,1743,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1288,SUGP2,0,0.07798,0.02571,1665.25,1596,1744,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1295,CPSF3,0,0.07756,0.00963,1666.0,1640,1745,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1119,FHIP2A,0,0.07701,0.13927,1667.0,1290,1746,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1489,RBM6,0,0.07632,0.02699,1668.25,1597,1747,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
483,GAGE1,0,0.07618,0.01731,1668.5,1642,1748,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
346,KRTAP7-1,0,0.07604,0.0213,1668.75,1620,1749,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
741,EMC7,0,0.07548,0.06506,1669.75,1497,1750,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
438,PCDHGA8,1,0.07521,0.08887,1670.25,1432,1751,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
352,RAB27B,1,0.07465,0.00719,1671.25,1653,1752,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
279,TCTN3,0,0.07424,0.09001,1672.0,1429,1753,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1186,RHOG,0,0.07424,0.02702,1672.0,1616,1754,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1503,C7ORF25,0,0.0741,0.0301,1672.25,1602,1755,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
923,NEUROG3,0,0.07382,0.07886,1672.75,1466,1756,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1739,AOAH,0,0.07244,0.06296,1675.25,1520,1757,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
359,MC4R,0,0.07188,0.06013,1676.25,1515,1758,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1414,ZNF654,0,0.07147,0.0699,1677.0,1514,1759,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
750,MYC,0,0.07105,0.03919,1677.75,1598,1760,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
969,SLC35A4,0,0.06981,0.11349,1680.0,1373,1761,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
734,ZNF224,0,0.06856,0.03487,1682.25,1624,1762,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
262,GSTT4,0,0.06676,0.0491,1685.5,1563,1763,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
450,GDAP1L1,0,0.06662,0.06453,1685.75,1529,1764,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1740,ABCD2,0,0.06648,0.08342,1686.0,1467,1765,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
548,DACH1,0,0.06413,0.04888,1690.25,1571,1766,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
175,CDCA5,0,0.06288,0.0591,1692.5,1601,1767,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
471,MYO19,0,0.06247,0.06048,1693.25,1532,1768,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1556,C10ORF71,0,0.06122,0.03067,1695.5,1646,1769,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
766,PPFIA4,0,0.06094,0.04898,1696.0,1572,1770,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
512,PIK3R1,0,0.06094,0.02332,1696.0,1640,1771,Glucose_metabolism_transport_or_insulin_secretion,1,False,1,Insulin_signalling,True,1.0,Glucose_metabolism_transport_or_insulin_secretion,0,,low,single_source,Lower-priority / background candidate
280,UBAP2,0,0.05762,0.06893,1702.0,1524,1772,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1799,MATCAP2,0,0.05249,0.05617,1711.25,1562,1773,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1631,TPCN2,0,0.05249,0.0439,1711.25,1625,1773,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
936,CNOT7,0,0.05222,0.03747,1711.75,1653,1775,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
767,CLCA1,0,0.05139,0.04905,1713.25,1588,1776,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
917,MAGEC2,0,0.05028,0.02692,1715.25,1648,1777,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
152,AMY2A,0,0.05028,0.08839,1715.25,1476,1778,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
40,THUMPD2,0,0.05,0.03712,1715.75,1616,1779,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1370,CLEC18B,0,0.04958,0.06314,1716.5,1547,1780,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1401,SF3B4,0,0.04875,0.02869,1718.0,1659,1781,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1743,NDNF,0,0.04529,0.03749,1724.25,1629,1782,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
92,MED9,0,0.04211,0.01863,1730.0,1683,1783,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1609,RNF138,0,0.04141,0.0552,1731.25,1584,1784,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1104,DPRX,0,0.041,0.03623,1732.0,1638,1785,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
340,NUTM2G,0,0.0403,0.00502,1733.25,1722,1786,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
715,NTNG1,1,0.03864,0.0464,1736.25,1619,1787,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
916,SAMM50,0,0.03864,0.03132,1736.25,1682,1787,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1114,RPS19,0,0.03726,0.04149,1738.75,1631,1789,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
918,ATP1B2,0,0.03643,0.02433,1740.25,1677,1790,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
123,TPRA1,0,0.03393,0.05095,1744.75,1607,1791,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
791,TIMP4,1,0.02978,0.05476,1752.25,1604,1792,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1196,ANGPT4,0,0.02909,0.04067,1753.5,1645,1793,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1081,SLC28A2,0,0.02659,0.02838,1758.0,1686,1794,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1261,STARD7,0,0.02535,0.01677,1760.25,1731,1795,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
723,ZPBP2,0,0.02479,0.01368,1761.25,1728,1796,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1733,APOL2,0,0.02368,0.02411,1763.25,1718,1797,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
848,SPATA31A7,0,0.02341,0.02808,1763.75,1688,1798,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
787,ZNF573,1,0.02161,0.00412,1767.0,1760,1799,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1482,PCSK1,0,0.02119,0.01516,1767.75,1742,1800,Beta_cell_function_or_development; Glucose_metabolism_transport_or_insulin_secretion,2,False,2,Beta_cell_function_development; Insulin_secretion_KATP_Ca,True,2.0,Beta_cell_function_or_development; Glucose_metabolism_transport_or_insulin_secretion,0,,low,moderate_two_source,Lower-priority / background candidate
261,ECE2,0,0.02036,0.00741,1769.25,1755,1801,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1502,NDUFAF3,1,0.01939,0.02399,1771.0,1707,1802,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
