sample_index,gene_symbol,true_label,mean_oof_score__DNABERT2_multimodal,mean_oof_score__Genomic_only_K3K4Basic,mean_oof_score__Handcrafted_multimodal,mean_oof_score__Protein_only_ProtBERT_SW,percentile_rank__DNABERT2_multimodal,percentile_rank__Genomic_only_K3K4Basic,percentile_rank__Handcrafted_multimodal,percentile_rank__Protein_only_ProtBERT_SW,rank_desc__DNABERT2_multimodal,rank_desc__Genomic_only_K3K4Basic,rank_desc__Handcrafted_multimodal,rank_desc__Protein_only_ProtBERT_SW,dnabert2_minus_handcrafted_rank_delta,dnabert2_minus_handcrafted_score_delta,dnabert2_minus_handcrafted_percentile_delta,dnabert2_moved_up,dnabert2_moved_down,consensus_rank,mean_percentile_rank,n_curated_pathways,curated_pathways,n_external_sets,external_sets,case_interpretation
1586,C3ORF70,1,0.64748,0.49146,0.60413,0.54781,0.73075,0.51357,0.65983,0.56731,487,879,615,782,-128,0.04335,0.07091,True,False,652,0.61787,0,,0,,Lower-priority / background candidate
1587,NDUFS1,0,0.21762,0.36054,0.21461,0.34389,0.06316,0.04654,0.07091,0.23989,1692,1722,1678,1373,14,0.00301,-0.00776,False,True,1713,0.10512,1,Mitochondrial_complex_I_OXPHOS,0,,Lower-priority / background candidate
1588,PPP1R3B,1,0.44558,0.36546,0.50168,0.62359,0.42105,0.05651,0.50471,0.69806,1046,1704,895,546,151,-0.0561,-0.08366,False,True,1076,0.42008,0,,0,,Current-positive low-rank / possible model miss
1589,HYLS1,0,0.29448,0.41745,0.40079,0.53695,0.19058,0.20609,0.34571,0.55014,1462,1434,1182,813,280,-0.10631,-0.15512,False,True,1278,0.32313,0,,0,,Lower-priority / background candidate
1590,TM4SF1,1,0.46399,0.5289,0.6246,0.69149,0.44931,0.64598,0.68975,0.82438,995,640,561,318,434,-0.16061,-0.24044,False,True,569,0.65235,0,,0,,Lower-priority / background candidate
1591,GIGYF1,0,0.33696,0.40076,0.40168,0.52694,0.25983,0.14294,0.34681,0.53241,1337,1548,1180,845,157,-0.06472,-0.08698,False,True,1284,0.3205,0,,0,,Lower-priority / background candidate
1592,KDM5A,1,0.74267,0.65423,0.76172,0.68753,0.86039,0.92188,0.91357,0.8133,253,142,157,338,96,-0.01904,-0.05318,False,True,130,0.87729,0,,0,,Known/current-positive high-confidence recovery
1593,CENPW,0,0.31392,0.61206,0.36352,0.30972,0.22936,0.84986,0.28532,0.1867,1392,272,1291,1469,101,-0.04959,-0.05596,False,True,1142,0.38781,0,,0,,Lower-priority / background candidate
1594,ZNF236,0,0.43281,0.42334,0.37065,0.41368,0.40388,0.22826,0.29529,0.34571,1077,1394,1273,1182,-196,0.06216,0.10859,True,False,1290,0.31828,0,,0,,Lower-priority / background candidate
1595,NDUFS3,1,0.74379,0.54893,0.75865,0.72764,0.86537,0.7097,0.90803,0.88476,244,525,167,209,77,-0.01485,-0.04266,False,True,190,0.84197,1,Mitochondrial_complex_I_OXPHOS,0,,Known/current-positive high-confidence recovery
1596,NCALD,1,0.66506,0.35229,0.59104,0.68918,0.75402,0.03601,0.63878,0.81718,445,1741,653,331,-208,0.07402,0.11524,True,False,775,0.5615,0,,0,,Lower-priority / background candidate
1597,KLF14,0,0.62701,0.58758,0.50992,0.47932,0.6964,0.80609,0.51468,0.45706,549,351,877,981,-328,0.11709,0.18172,True,False,649,0.61856,0,,0,,Lower-priority / background candidate
1598,HLCS,0,0.35719,0.51789,0.36753,0.30664,0.29141,0.60997,0.29307,0.18172,1280,705,1277,1478,3,-0.01033,-0.00166,False,True,1233,0.34404,0,,0,,Lower-priority / background candidate
1599,SPHKAP,1,0.56122,0.50033,0.58604,0.66295,0.59501,0.55014,0.63158,0.77119,732,813,666,414,66,-0.02482,-0.03656,False,True,608,0.63698,0,,0,,Lower-priority / background candidate
1600,ZZEF1,1,0.76259,0.57187,0.65506,0.57172,0.89197,0.76842,0.74183,0.61274,196,419,467,700,-271,0.10752,0.15014,True,False,356,0.75374,0,,0,,Lower-priority / background candidate
1601,ADGRG4,0,0.50342,0.41654,0.41994,0.49589,0.50803,0.20055,0.37507,0.48975,889,1444,1129,922,-240,0.08348,0.13296,True,False,1130,0.39335,0,,0,,Lower-priority / background candidate
1602,SMPDL3A,1,0.49534,0.44609,0.5737,0.63117,0.49917,0.32576,0.61163,0.71413,905,1218,702,517,203,-0.07836,-0.11247,False,True,825,0.53767,0,,0,,Lower-priority / background candidate
1603,PIP5K1A,0,0.38092,0.51371,0.38815,0.35376,0.33352,0.59723,0.32244,0.2554,1204,728,1224,1345,-20,-0.00723,0.01108,True,False,1170,0.37715,0,,0,,Lower-priority / background candidate
1604,GRM4,1,0.51699,0.58885,0.52476,0.52011,0.53075,0.81053,0.53573,0.52078,848,343,839,866,9,-0.00777,-0.00499,False,True,686,0.59945,0,,0,,Lower-priority / background candidate
1605,ADM5,0,0.24867,0.60588,0.43132,0.35333,0.11302,0.84155,0.39335,0.25319,1602,287,1096,1349,506,-0.18265,-0.28033,False,True,1116,0.40028,0,,0,,Lower-priority / background candidate
1606,ENPP6,1,0.33101,0.48392,0.28223,0.2183,0.25263,0.47812,0.1579,0.05263,1350,943,1521,1711,-171,0.04877,0.09474,True,False,1472,0.23532,0,,0,,Current-positive low-rank / possible model miss
1607,ZNF747,1,0.84389,0.59927,0.84862,0.83551,0.98116,0.83158,0.99224,0.99557,35,305,15,9,20,-0.00473,-0.01108,False,True,29,0.95014,0,,0,,Known/current-positive high-confidence recovery
1608,EPC2,1,0.54571,0.56934,0.55349,0.57077,0.57008,0.76399,0.5795,0.60886,777,427,760,707,17,-0.00778,-0.00942,False,True,621,0.63061,0,,0,,Lower-priority / background candidate
1609,RNF138,0,0.16092,0.39456,0.12331,0.19813,0.01053,0.12299,0.00499,0.02715,1787,1584,1797,1757,-10,0.03761,0.00554,True,False,1784,0.04141,0,,0,,Lower-priority / background candidate
1610,FGFR4,1,0.75401,0.57747,0.8025,0.81835,0.88144,0.78061,0.95845,0.98837,215,397,76,22,139,-0.04848,-0.07701,False,True,93,0.90222,0,,0,,Known/current-positive high-confidence recovery
1611,CTBP1,0,0.41122,0.39521,0.60008,0.68983,0.37174,0.12632,0.65152,0.81939,1135,1578,630,327,505,-0.18886,-0.27978,False,True,925,0.49224,0,,0,,Lower-priority / background candidate
1612,PCDH11Y,1,0.641,0.46039,0.77866,0.74678,0.7169,0.37839,0.93186,0.92299,512,1123,124,140,388,-0.13766,-0.21496,False,True,390,0.73753,0,,0,,Lower-priority / background candidate
1613,AFF3,0,0.72463,0.45296,0.64677,0.61894,0.8338,0.35402,0.72909,0.68366,301,1167,490,572,-189,0.07786,0.10471,True,False,574,0.65014,0,,0,,Lower-priority / background candidate
1614,GAA,0,0.20674,0.43911,0.22804,0.22771,0.05208,0.29363,0.08864,0.06427,1712,1276,1646,1690,66,-0.0213,-0.03656,False,True,1684,0.12465,0,,0,,Lower-priority / background candidate
1615,SYF2,0,0.27203,0.50568,0.21575,0.1575,0.1579,0.57119,0.07202,0.00222,1521,775,1676,1802,-155,0.05628,0.08587,True,False,1548,0.20083,0,,0,,Lower-priority / background candidate
1616,NPEPL1,1,0.77273,0.39844,0.72759,0.76741,0.9036,0.13795,0.85983,0.94903,175,1557,254,93,-79,0.04514,0.04377,True,False,445,0.7126,0,,0,,Lower-priority / background candidate
1617,KIF7,0,0.2387,0.44218,0.28037,0.23905,0.09584,0.30416,0.15679,0.08255,1633,1257,1523,1657,110,-0.04167,-0.06094,False,True,1632,0.15983,0,,0,,Lower-priority / background candidate
1618,ARF3,1,0.42491,0.45874,0.47145,0.46693,0.39224,0.37341,0.45097,0.43656,1098,1132,992,1018,106,-0.04654,-0.05873,False,True,1085,0.4133,0,,0,,Current-positive low-rank / possible model miss
1619,C10ORF143,1,0.68486,0.53696,0.68122,0.64932,0.78393,0.67091,0.7856,0.74626,391,595,388,459,3,0.00365,-0.00166,False,True,374,0.74668,0,,0,,Lower-priority / background candidate
1620,MMRN2,0,0.65,0.64298,0.64636,0.58035,0.73518,0.90305,0.72742,0.62715,479,176,493,674,-14,0.00364,0.00776,True,False,370,0.7482,0,,0,,Lower-priority / background candidate
1621,SYTL2,1,0.74715,0.79348,0.80968,0.62729,0.87091,0.99945,0.96288,0.70526,234,2,68,533,166,-0.06253,-0.09197,False,True,120,0.88463,0,,0,,Known/current-positive high-confidence recovery
1622,SPRED2,1,0.32125,0.42921,0.35552,0.40911,0.23823,0.25042,0.26925,0.3385,1376,1354,1320,1195,56,-0.03426,-0.03102,False,True,1377,0.2741,0,,0,,Current-positive low-rank / possible model miss
1623,TBC1D3,1,0.7879,0.47771,0.8156,0.76415,0.92299,0.45485,0.97174,0.94404,140,985,52,102,88,-0.02771,-0.04875,False,True,219,0.82341,0,,0,,Lower-priority / background candidate
1624,NDUFB3,0,0.31866,0.52688,0.31308,0.27321,0.23546,0.64155,0.20111,0.12853,1381,648,1443,1574,-62,0.00558,0.03435,True,False,1324,0.30166,1,Mitochondrial_complex_I_OXPHOS,0,,Lower-priority / background candidate
1625,SNX11,1,0.74299,0.54621,0.7357,0.6895,0.8615,0.70083,0.87147,0.81773,251,541,233,330,18,0.00729,-0.00997,False,True,237,0.81288,0,,0,,Lower-priority / background candidate
1626,ZNF670,1,0.44717,0.47488,0.42881,0.42374,0.42548,0.44266,0.38892,0.36787,1038,1007,1104,1142,-66,0.01836,0.03657,True,False,1099,0.40623,0,,0,,Current-positive low-rank / possible model miss
1627,TFRC,1,0.50976,0.54332,0.55687,0.64503,0.51856,0.69086,0.5856,0.73906,870,559,749,472,121,-0.04711,-0.06704,False,True,616,0.63352,0,,0,,Lower-priority / background candidate
1628,ZFPM1,1,0.45815,0.42219,0.38956,0.48569,0.441,0.22493,0.32521,0.47147,1010,1400,1219,955,-209,0.06859,0.11579,True,False,1193,0.36565,0,,0,,Current-positive low-rank / possible model miss
1629,GATD3,0,0.40277,0.49674,0.37915,0.38001,0.359,0.53573,0.3108,0.2964,1158,839,1245,1271,-87,0.02362,0.0482,True,False,1174,0.37548,0,,0,,Lower-priority / background candidate
1630,CCND1,1,0.70924,0.50447,0.67329,0.70184,0.81551,0.56676,0.77562,0.84488,334,783,406,281,-72,0.03596,0.03989,True,False,364,0.75069,0,,0,,Lower-priority / background candidate
1631,TPCN2,0,0.22758,0.33301,0.15706,0.25452,0.07922,0.0133,0.01718,0.10028,1663,1782,1775,1625,-112,0.07052,0.06205,True,False,1773,0.05249,0,,0,,Lower-priority / background candidate
1632,IFNLR1,0,0.2892,0.53074,0.21713,0.22103,0.18393,0.65429,0.07535,0.0554,1474,625,1670,1706,-196,0.07207,0.10859,True,False,1461,0.24224,0,,0,,Lower-priority / background candidate
1633,AP3S2,0,0.59273,0.41366,0.57711,0.54656,0.64044,0.19003,0.61718,0.56344,650,1463,692,789,-42,0.01562,0.02327,True,False,898,0.50277,0,,0,,Lower-priority / background candidate
1634,NXPH3,0,0.30089,0.51376,0.34986,0.47787,0.20443,0.59778,0.25873,0.45319,1437,727,1339,988,98,-0.04897,-0.05429,False,True,1165,0.37853,0,,0,,Lower-priority / background candidate
1635,AKR1C8,0,0.59564,0.45256,0.61337,0.56419,0.64598,0.35236,0.67313,0.59668,640,1170,591,729,49,-0.01773,-0.02715,False,True,758,0.56704,0,,0,,Lower-priority / background candidate
1636,IPO7,1,0.66357,0.43618,0.596,0.60384,0.75069,0.27867,0.64543,0.66593,451,1303,641,604,-190,0.06757,0.10526,True,False,717,0.58518,0,,0,,Lower-priority / background candidate
1637,MIER2,1,0.72712,0.49922,0.74937,0.74618,0.83989,0.54737,0.89474,0.92133,290,818,191,143,99,-0.02225,-0.05485,False,True,262,0.80083,0,,0,,Lower-priority / background candidate
1638,SPINK2,1,0.42194,0.56851,0.37898,0.42561,0.3856,0.76233,0.31025,0.37174,1110,430,1246,1135,-136,0.04296,0.07535,True,False,987,0.45748,0,,0,,Lower-priority / background candidate
1639,GPR12,0,0.55021,0.41324,0.53457,0.55278,0.5795,0.18947,0.55125,0.57618,760,1464,811,766,-51,0.01563,0.02825,True,False,947,0.4741,0,,0,,Lower-priority / background candidate
1640,RPAP1,0,0.73886,0.53196,0.79244,0.81152,0.8554,0.66094,0.94626,0.98338,262,613,98,31,164,-0.05358,-0.09086,False,True,155,0.8615,0,,0,,High-ranked current-negative candidate requiring audit
1641,IGF2BP2,0,0.25418,0.44294,0.2085,0.27042,0.12576,0.3097,0.0626,0.1241,1579,1247,1693,1582,-114,0.04568,0.06316,True,False,1638,0.15554,1,Known_T2D_GWAS_loci,0,,Lower-priority / background candidate
1642,SHROOM3,0,0.21417,0.42799,0.35442,0.47722,0.05983,0.24488,0.26814,0.45152,1698,1364,1322,991,376,-0.14024,-0.20831,False,True,1423,0.25609,0,,0,,Lower-priority / background candidate
1643,SLCO4A1,1,0.67492,0.49185,0.81203,0.75832,0.76787,0.51634,0.9662,0.93795,420,874,62,113,358,-0.1371,-0.19834,False,True,272,0.79709,0,,0,,Lower-priority / background candidate
1644,COLGALT1,1,0.84431,0.58493,0.8398,0.80542,0.98172,0.79945,0.98837,0.97839,34,363,22,40,12,0.00452,-0.00665,False,True,49,0.93698,0,,0,,Known/current-positive high-confidence recovery
1645,RPL7,1,0.79955,0.5843,0.73202,0.72703,0.93463,0.79668,0.86648,0.8831,119,368,242,212,-123,0.06754,0.06814,True,False,143,0.87022,0,,0,,Known/current-positive high-confidence recovery
1646,KRI1,1,0.45784,0.55914,0.68045,0.66691,0.43989,0.7385,0.78449,0.77728,1012,473,390,403,622,-0.22261,-0.3446,False,True,506,0.68504,0,,0,,Lower-priority / background candidate
1647,CEMIP2,1,0.59692,0.51873,0.62772,0.56963,0.64875,0.6133,0.6964,0.60665,635,699,549,711,86,-0.0308,-0.04765,False,True,600,0.64127,0,,0,,Lower-priority / background candidate
1648,CADPS,1,0.47696,0.46316,0.48134,0.6132,0.46759,0.39391,0.46704,0.67701,962,1095,963,584,-1,-0.00438,0.00055,True,False,902,0.50138,0,,0,,Lower-priority / background candidate
1649,PRC1,1,0.70593,0.63581,0.72136,0.61448,0.80776,0.88975,0.85042,0.68089,348,200,271,577,77,-0.01543,-0.04266,False,True,251,0.8072,0,,0,,Lower-priority / background candidate
1650,FOXP1,1,0.69937,0.49137,0.51877,0.44588,0.80277,0.51246,0.52687,0.40443,357,881,855,1076,-498,0.18059,0.2759,True,False,773,0.56163,0,,0,,Lower-priority / background candidate
1651,CRY2,0,0.67168,0.3753,0.70771,0.81099,0.76177,0.07258,0.82604,0.98172,431,1675,315,34,116,-0.03603,-0.06427,False,True,546,0.66053,0,,0,,Lower-priority / background candidate
1652,FHIT,0,0.29827,0.39549,0.33454,0.45117,0.19778,0.12742,0.2338,0.41163,1449,1576,1384,1063,65,-0.03627,-0.03601,False,True,1459,0.24266,0,,0,,Lower-priority / background candidate
1653,APIP,0,0.27227,0.46834,0.30567,0.38532,0.159,0.41607,0.19335,0.30305,1519,1055,1457,1259,62,-0.03341,-0.03435,False,True,1393,0.26787,0,,0,,Lower-priority / background candidate
1654,PEAK1,0,0.53494,0.51923,0.54494,0.51604,0.55734,0.61718,0.5662,0.51579,800,692,784,875,16,-0.01,-0.00886,False,True,763,0.56413,0,,0,,Lower-priority / background candidate
1655,INTS2,1,0.6534,0.68364,0.53393,0.49265,0.73795,0.959,0.55014,0.48421,474,75,813,932,-339,0.11947,0.18781,True,False,510,0.68283,0,,0,,Lower-priority / background candidate
1656,SAFB2,0,0.42768,0.42534,0.41792,0.48516,0.39778,0.23435,0.37119,0.46759,1088,1383,1136,962,-48,0.00975,0.02659,True,False,1188,0.36773,0,,0,,Lower-priority / background candidate
1657,KLHDC10,0,0.17154,0.40862,0.22108,0.30686,0.01994,0.17396,0.07922,0.18227,1770,1492,1663,1477,107,-0.04954,-0.05928,False,True,1699,0.11385,0,,0,,Lower-priority / background candidate
1658,ANKRD24,1,0.33752,0.52118,0.285,0.24785,0.2615,0.62272,0.16122,0.09584,1334,682,1515,1633,-181,0.05251,0.10028,True,False,1355,0.28532,0,,0,,Current-positive low-rank / possible model miss
1659,ARL15,1,0.78276,0.62226,0.79084,0.76688,0.91745,0.86704,0.9446,0.94792,150,241,101,95,49,-0.00808,-0.02715,False,True,69,0.91925,0,,0,,Known/current-positive high-confidence recovery
1660,SLC2A7,1,0.8096,0.55111,0.81929,0.81732,0.94848,0.71524,0.97452,0.98726,94,515,47,24,47,-0.00969,-0.02604,False,True,88,0.90637,0,,0,,Known/current-positive high-confidence recovery
1661,RNF166,1,0.72344,0.6402,0.75171,0.69465,0.83102,0.89751,0.89806,0.83324,306,186,185,302,121,-0.02828,-0.06704,False,True,151,0.86496,0,,0,,Known/current-positive high-confidence recovery
1662,SLC16A11,1,0.41107,0.44311,0.43166,0.52954,0.37119,0.31136,0.39391,0.53518,1136,1244,1095,840,41,-0.02059,-0.02271,False,True,1111,0.40291,0,,0,,Current-positive low-rank / possible model miss
1663,SFI1,1,0.22536,0.61211,0.19502,0.20581,0.07645,0.85097,0.05097,0.03934,1668,270,1714,1735,-46,0.03034,0.02548,True,False,1425,0.25443,0,,0,,Current-positive low-rank / possible model miss
1664,NELL1,0,0.54645,0.55831,0.63367,0.65828,0.57119,0.73463,0.70526,0.76344,775,480,533,428,242,-0.08722,-0.13407,False,True,482,0.69363,0,,0,,Lower-priority / background candidate
1665,IDE,1,0.15662,0.5022,0.21368,0.20032,0.00942,0.5579,0.06814,0.02936,1789,799,1683,1753,106,-0.05706,-0.05873,False,True,1621,0.1662,0,,0,,Current-positive low-rank / possible model miss
1666,EIF5A2,1,0.7431,0.46358,0.75525,0.69372,0.8626,0.39778,0.9036,0.83047,249,1088,175,307,74,-0.01215,-0.041,False,True,368,0.74862,0,,0,,Lower-priority / background candidate
1667,LRFN2,1,0.64653,0.49004,0.75849,0.70434,0.72853,0.50582,0.90748,0.85042,491,893,168,271,323,-0.11196,-0.17895,False,True,371,0.74806,0,,0,,Lower-priority / background candidate
1668,SCN4A,0,0.36705,0.48938,0.48395,0.48751,0.3097,0.50249,0.46925,0.4759,1247,899,959,947,288,-0.1169,-0.15956,False,True,1023,0.43934,0,,0,,Lower-priority / background candidate
1669,PLA2G6,0,0.30901,0.50002,0.35315,0.38066,0.22105,0.54903,0.26648,0.29695,1407,815,1325,1270,82,-0.04414,-0.04543,False,True,1253,0.33338,0,,0,,Lower-priority / background candidate
1670,DDX47,0,0.3975,0.44879,0.47627,0.5744,0.3518,0.33629,0.45817,0.61884,1171,1199,979,689,192,-0.07877,-0.10637,False,True,1015,0.44127,0,,0,,Lower-priority / background candidate
1671,SMC2,1,0.69147,0.51587,0.78973,0.75822,0.79058,0.60554,0.94349,0.9374,379,713,103,114,276,-0.09826,-0.15291,False,True,227,0.81925,0,,0,,Lower-priority / background candidate
1672,TLCD5,1,0.39939,0.41933,0.37541,0.36464,0.35623,0.21219,0.3036,0.27258,1163,1423,1258,1314,-95,0.02398,0.05263,True,False,1352,0.28615,0,,0,,Current-positive low-rank / possible model miss
1673,ARHGAP22,0,0.50361,0.56045,0.5278,0.3962,0.50859,0.74294,0.54238,0.31967,888,465,827,1229,61,-0.02419,-0.0338,False,True,844,0.52839,0,,0,,Lower-priority / background candidate
1674,TFAP2B,1,0.42326,0.44752,0.42607,0.42578,0.38837,0.33075,0.38504,0.3723,1105,1209,1111,1134,-6,-0.00281,0.00332,True,False,1186,0.36911,0,,0,,Current-positive low-rank / possible model miss
1675,ZBTB24,1,0.49273,0.49106,0.3762,0.3921,0.49695,0.51025,0.30582,0.3108,909,885,1254,1245,-345,0.11653,0.19114,True,False,1101,0.40596,0,,0,,Current-positive low-rank / possible model miss
1676,NUP160,0,0.30404,0.43949,0.35474,0.37193,0.21163,0.2964,0.2687,0.28089,1424,1271,1321,1299,103,-0.05069,-0.05706,False,True,1406,0.2644,0,,0,,Lower-priority / background candidate
1677,AFAP1L2,0,0.55421,0.57726,0.54822,0.55268,0.58615,0.7795,0.57119,0.57507,748,399,775,768,-27,0.00599,0.01496,True,False,629,0.62798,0,,0,,Lower-priority / background candidate
1678,SLC25A52,0,0.21806,0.55053,0.27731,0.27459,0.06427,0.71357,0.15291,0.1313,1690,518,1530,1569,160,-0.05925,-0.08864,False,True,1402,0.26551,0,,0,,Lower-priority / background candidate
1679,SLC12A4,1,0.68302,0.56995,0.67173,0.61368,0.78006,0.7651,0.77064,0.67922,398,425,415,580,-17,0.01129,0.00942,True,False,366,0.74875,0,,0,,Lower-priority / background candidate
1680,PTPN21,0,0.48334,0.56269,0.61014,0.54727,0.48089,0.74792,0.6687,0.5662,938,456,599,784,339,-0.12681,-0.18781,False,True,655,0.61593,0,,0,,Lower-priority / background candidate
1681,OCRL,1,0.81682,0.61139,0.79972,0.73019,0.95568,0.84654,0.95346,0.8892,81,278,85,201,-4,0.0171,0.00222,True,False,75,0.91122,0,,0,,Known/current-positive high-confidence recovery
1682,POC5,1,0.41009,0.34756,0.36904,0.38866,0.36842,0.03102,0.29418,0.30692,1141,1750,1275,1252,-134,0.04105,0.07424,True,False,1434,0.25014,0,,0,,Current-positive low-rank / possible model miss
1683,ANKRD55,0,0.42417,0.42804,0.44374,0.55143,0.39058,0.24543,0.41496,0.57285,1101,1363,1057,772,44,-0.01957,-0.02438,False,True,1101,0.40596,0,,0,,Lower-priority / background candidate
1684,LDOC1,0,0.60204,0.49139,0.63388,0.68279,0.65983,0.51302,0.70637,0.80332,615,880,531,356,84,-0.03184,-0.04654,False,True,525,0.67064,0,,0,,Lower-priority / background candidate
1685,RBM27,1,0.8794,0.69078,0.81611,0.76851,0.99723,0.96898,0.97341,0.94958,6,57,49,92,-43,0.06328,0.02382,True,False,11,0.9723,0,,0,,Known/current-positive high-confidence recovery
1686,FOXA2,0,0.36869,0.44986,0.36692,0.49523,0.31136,0.33961,0.29086,0.48864,1244,1193,1281,924,-37,0.00177,0.0205,True,False,1209,0.35762,0,,0,,Lower-priority / background candidate
1687,SLC30A4,0,0.20618,0.50662,0.21071,0.17388,0.05152,0.57452,0.06593,0.01108,1713,769,1687,1786,26,-0.00452,-0.0144,False,True,1602,0.17576,0,,0,,Lower-priority / background candidate
1688,PI4KB,1,0.56802,0.43717,0.5204,0.53763,0.60388,0.28532,0.52964,0.55125,716,1291,850,811,-134,0.04761,0.07424,True,False,923,0.49252,0,,0,,Lower-priority / background candidate
1689,ETV1,1,0.21453,0.48518,0.1695,0.20034,0.0615,0.48366,0.02715,0.02992,1695,933,1757,1752,-62,0.04504,0.03435,True,False,1652,0.15055,0,,0,,Current-positive low-rank / possible model miss
1690,PAMR1,1,0.63417,0.38447,0.65799,0.69023,0.70914,0.09308,0.74626,0.82105,526,1638,459,324,67,-0.02382,-0.03712,False,True,703,0.59238,0,,0,,Lower-priority / background candidate
1691,MITF,0,0.29938,0.47621,0.27402,0.25254,0.20111,0.44764,0.14848,0.09972,1443,998,1538,1626,-95,0.02536,0.05263,True,False,1497,0.22424,0,,0,,Lower-priority / background candidate
1692,BRWD3,1,0.25127,0.33131,0.23508,0.29946,0.12022,0.01219,0.09862,0.16787,1589,1784,1628,1503,-39,0.01619,0.02161,True,False,1722,0.09972,0,,0,,Current-positive low-rank / possible model miss
1693,LIPF,1,0.75088,0.48568,0.66772,0.69021,0.87701,0.48643,0.76676,0.8205,223,928,422,325,-199,0.08316,0.11025,True,False,389,0.73767,0,,0,,Lower-priority / background candidate
1694,FRMPD3,0,0.22501,0.4733,0.35286,0.42997,0.07535,0.43767,0.26593,0.38227,1670,1016,1326,1116,344,-0.12785,-0.19058,False,True,1345,0.2903,0,,0,,Lower-priority / background candidate
1695,RAB3GAP2,0,0.251,0.40598,0.3185,0.37234,0.11911,0.1651,0.20831,0.28255,1591,1508,1430,1296,161,-0.0675,-0.0892,False,True,1566,0.19377,0,,0,,Lower-priority / background candidate
1696,KDM2B,1,0.41657,0.58623,0.41344,0.37186,0.37895,0.80332,0.3662,0.27978,1122,356,1145,1301,-23,0.00313,0.01274,True,False,988,0.45706,0,,0,,Lower-priority / background candidate
1697,CEP104,0,0.36666,0.4222,0.32135,0.20483,0.30859,0.22548,0.21219,0.03767,1249,1399,1423,1738,-174,0.04532,0.0964,True,False,1559,0.19598,0,,0,,Lower-priority / background candidate
1698,ROS1,0,0.57989,0.44119,0.49002,0.58943,0.6205,0.30305,0.48089,0.641,686,1259,938,649,-252,0.08987,0.13961,True,False,880,0.51136,0,,0,,Lower-priority / background candidate
1699,SEMA6C,0,0.27592,0.47403,0.24341,0.27703,0.16344,0.43989,0.11025,0.13684,1511,1012,1607,1559,-96,0.03251,0.05319,True,False,1528,0.2126,0,,0,,Lower-priority / background candidate
