rank_by_score,disease_id,evidence_mode,target_id,target_symbol,target_name,association_score,ds_clinical_precedence,ds_gwas_credible_sets,ds_eva,ds_genomics_england,ds_eva_somatic,ds_europepmc,prio_geneticConstraint,prio_hasHighQualityChemicalProbes,prio_hasLigand,prio_hasPocket,prio_hasSafetyEvent,prio_hasSmallMoleculeBinder,prio_isInMembrane,prio_isSecreted,prio_maxClinicalStage,prio_mouseKOScore,prio_mouseOrthologMaxIdentityPercentage,prio_paralogMaxIdentityPercentage,prio_tissueDistribution,prio_tissueSpecificity,prio_geneEssentiality,ds_impc,ds_gene_burden,ds_uniprot_variants,ds_uniprot_literature,prio_isCancerDriverGene,ds_expression_atlas,prio_hasTEP
7632,MONDO_0005148,direct_only,ENSG00000241769,EOLA1-DT,EOLA1 divergent transcript,0.0044349582562164215,,,,,,0.03647584785669726,,,,,,,,,,,,,,,,,,,,,,
7633,MONDO_0005148,direct_only,ENSG00000119616,FCF1,FCF1 rRNA-processing protein,0.0044349582562164215,,,,,,0.03647584785669726,0.08538334252619961,,0,0,,0,0,0,,,0.8989899999999998,0,-1,-1,-1,,,,,,,
7634,MONDO_0005148,direct_only,ENSG00000161513,FDXR,ferredoxin reductase,0.0044349582562164215,,,,,,0.03647584785669726,-0.11814671814671818,,0,0,,0,0,0,,-0.9143460291262964,,0,0,1,0,,,,,,,
7635,MONDO_0005148,direct_only,ENSG00000114279,FGF12,fibroblast growth factor 12,0.0044349582562164215,,,,,,0.03647584785669726,-0.06343077771649197,,0,0,,0,0,0,,0,0.8895049999999998,-0.3508275000000001,0,1,0,,,,,,,
7636,MONDO_0005148,direct_only,ENSG00000000938,FGR,"FGR proto-oncogene, Src family tyrosine kinase",0.0044349582562164215,,,,,,0.03647584785669726,-0.6249310535024821,,1,0,,1,1,0,1,-0.46968581511293017,0.19659499999999994,-0.2911149999999999,0,0.75,0,,,,,,,
7637,MONDO_0005148,direct_only,ENSG00000126391,FRMD8,FERM domain containing 8,0.0044349582562164215,,,,,,0.03647584785669726,0.3145063430777717,,0,0,,0,1,0,,,0.3857750000000003,0,-1,-1,0,,,,,,,
7638,MONDO_0005148,direct_only,ENSG00000105325,FZR1,fizzy and cell division cycle 20 related 1,0.0044349582562164215,,,,,,0.03647584785669726,-0.8571428571428572,,0,0,,0,0,0,,-0.9000675678157951,0.9188650000000003,0,-1,-1,0,,,,,,,
7639,MONDO_0005148,direct_only,ENSG00000159921,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase,0.0044349582562164215,,,,,,0.03647584785669726,-0.25184776613348037,,0,1,,0,0,0,,-0.9499567540936138,0.9376750000000001,,-1,0.75,0,,,,,,,
7640,MONDO_0005148,direct_only,ENSG00000044012,GUCA2B,guanylate cyclase activator 2B,0.0044349582562164215,,,,,,0.03647584785669726,0.12818532818532824,,0,0,,0,0,1,,-0.6558823023056239,0,0,0.5,1,0,,,,,,,
7641,MONDO_0005148,direct_only,ENSG00000233822,H2BC15,H2B clustered histone 15,0.0044349582562164215,,,,,,0.03647584785669726,0.7013789299503586,,0,0,,0,0,0,,,0.88095,-0.98016,0.5,-1,-1,,,,,,,
7642,MONDO_0005148,direct_only,ENSG00000103044,HAS3,hyaluronan synthase 3,0.0044349582562164215,,,,,,0.03647584785669726,-0.3160507446221732,,0,0,255,0,0,0,,0,0.8553350000000002,-0.23598500000000017,0,0.5,0,,,,,,,
7643,MONDO_0005148,direct_only,ENSG00000205581,HMGN1,high mobility group nucleosome binding domain 1,0.0044349582562164215,,,,,,0.03647584785669726,-0.12873690016547157,,0,0,,0,0,0,,-0.68741229719008,0,0,-1,-1,0,,,,,,,
7644,MONDO_0005148,direct_only,ENSG00000283122,HYMAI,hydatidiform mole associated and imprinted,0.0044349582562164215,,,,,,0.03647584785669726,,,,,,,,,,,,,,,,,,,,,,
7645,MONDO_0005148,direct_only,ENSG00000211890,IGHA2,immunoglobulin heavy constant alpha 2 (A2m marker),0.0044349582562164215,,,,,,0.03647584785669726,,,0,0,,0,1,1,,0,0,-0.8145775000000001,0,0.75,,,,,,,,
7646,MONDO_0005148,direct_only,ENSG00000243264,IGKV2D-29,immunoglobulin kappa variable 2D-29,0.0044349582562164215,,,,,,0.03647584785669726,,,,,,,1,1,,,0,-0.6666675000000002,0,0.5,,,,,,,,
7647,MONDO_0005148,direct_only,ENSG00000211598,IGKV4-1,immunoglobulin kappa variable 4-1,0.0044349582562164215,,,,,,0.03647584785669726,,,0,0,,0,1,1,,,0.049584999999999727,-0.09091000000000005,0,0.5,,,,,,,,
7648,MONDO_0005148,direct_only,ENSG00000183775,KCTD16,potassium channel tetramerization domain containing 16,0.0044349582562164215,,,,,,0.03647584785669726,-0.6482073910645338,,0,0,,0,0,0,,-0.05373224667943238,0.8130850000000003,-0.059580000000000057,0.5,0.5,0,,,,,,,
7649,MONDO_0005148,direct_only,ENSG00000100379,KCTD17,potassium channel tetramerization domain containing 17,0.0044349582562164215,,,,,,0.03647584785669726,-0.06982901268615549,,0,0,,0,0,0,,0,0,0,-1,0.5,0,,,,,,,
7650,MONDO_0005148,direct_only,ENSG00000109787,KLF3,KLF transcription factor 3,0.0044349582562164215,,,,,,0.03647584785669726,-0.7205736348593492,,0,0,,0,0,0,,-0.9703748253874211,0.7536250000000002,0,-1,-1,0,,,,,,,
7651,MONDO_0005148,direct_only,ENSG00000204889,KRT40,keratin 40,0.0044349582562164215,,,,,,0.03647584785669726,0.5177054605626035,,0,0,,0,,,,,0,0,0.5,0.75,0,,,,,,,
7652,MONDO_0005148,direct_only,ENSG00000121897,LIAS,lipoic acid synthetase,0.0044349582562164215,,,,,,0.03647584785669726,0.033094318808604584,,0,0,,0,0,0,,-0.8460519647310468,0.5161299999999998,,-1,-1,0,,,,,,,
7653,MONDO_0005148,direct_only,ENSG00000005156,LIG3,DNA ligase 3,0.0044349582562164215,,,,,,0.03647584785669726,-0.5348041919470491,,0,1,255,1,0,0,,-0.5834248719176593,0.4152650000000001,0,-1,-1,0,,,,,,,
7654,MONDO_0005148,direct_only,ENSG00000121207,LRAT,lecithin retinol acyltransferase,0.0044349582562164215,,,,,,0.03647584785669726,0.4070601213458356,,0,0,,0,1,0,,-0.6953162184038408,0,0,0.5,0.5,0,,,,,,,
7655,MONDO_0005148,direct_only,ENSG00000173926,MARCHF3,membrane associated ring-CH-type finger 3,0.0044349582562164215,,,,,,0.03647584785669726,-0.2581356867071153,,0,0,,0,0,0,,-0.7574571473452171,0.9604750000000003,-0.10078999999999994,0,-1,0,,,,,,,
7656,MONDO_0005148,direct_only,ENSG00000143797,MBOAT2,membrane bound glycerophospholipid O-acyltransferase 2,0.0044349582562164215,,,,,,0.03647584785669726,-0.543849972421401,,0,0,,0,0,0,,-0.2242284367315278,0.32692499999999997,0,0,-1,0,,,,,,,
7657,MONDO_0005148,direct_only,ENSG00000221261,MIR1208,microRNA 1208,0.0044349582562164215,,,,,,0.03647584785669726,,,,,,,,,,,,,,,,,,,,,,
7658,MONDO_0005148,direct_only,ENSG00000115648,MLPH,melanophilin,0.0044349582562164215,,,,,,0.03647584785669726,-0.1942636514065086,,0,0,,0,0,0,,0,0,0,0,0.5,0,,,,,,,
7659,MONDO_0005148,direct_only,ENSG00000133030,MPRIP,myosin phosphatase Rho interacting protein,0.0044349582562164215,,,,,,0.03647584785669726,-0.8976282404853834,,0,0,,0,0,0,,-0.15086693611469776,0,0,-1,-1,0,,,,,,,
7660,MONDO_0005148,direct_only,ENSG00000171495,MROH2B,maestro heat like repeat family member 2B,0.0044349582562164215,,,,,,0.03647584785669726,0.09354660783232216,,0,0,,0,0,0,,,0.06940000000000027,0,1,1,0,,,,,,,
7661,MONDO_0005148,direct_only,ENSG00000162736,NCSTN,nicastrin,0.0044349582562164215,,,,,,0.03647584785669726,-0.8508549365692223,,1,0,,1,0,0,1,-0.8931697759347448,0.4358249999999998,,-1,-1,0,,,,,,,
7662,MONDO_0005148,direct_only,ENSG00000162614,NEXN,nexilin F-actin binding protein,0.0044349582562164215,,,,,,0.03647584785669726,-0.15774958632101488,,0,0,,0,1,0,,-0.9044350444298357,0.4444450000000003,0,0,0.5,0,,,,,,,
7663,MONDO_0005148,direct_only,ENSG00000120837,NFYB,nuclear transcription factor Y subunit beta,0.0044349582562164215,,,,,,0.03647584785669726,-0.15863210148924434,,0,0,,0,0,0,,,0.9516899999999999,0,-1,-1,-1,,,,,,,
7664,MONDO_0005148,direct_only,ENSG00000167483,NIBAN3,niban apoptosis regulator 3,0.0044349582562164215,,,,,,0.03647584785669726,0.3847766133480419,,0,0,,0,0,0,,-0.11419890950110229,0,0,0.5,0.75,0,,,,,,,
7665,MONDO_0005148,direct_only,ENSG00000078618,NRDC,nardilysin convertase,0.0044349582562164215,,,,,,0.03647584785669726,-0.6843905129619415,,0,0,,0,0,0,,-0.6773412195218422,0.6524749999999997,0,-1,0.5,0,,,,,,,
7666,MONDO_0005148,direct_only,ENSG00000090273,NUDC,"nuclear distribution C, dynein complex regulator",0.0044349582562164215,,,,,,0.03647584785669726,-0.677330391616106,,0,0,,0,0,0,,,0.6978850000000001,0,-1,-1,-1,,,,,,,
7667,MONDO_0005148,direct_only,ENSG00000158571,PFKFB1,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1",0.0044349582562164215,,,,,,0.03647584785669726,,,1,1,,1,,,,,0.7770699999999998,-0.36305750000000003,0.5,0.75,0,,,,,,,
7668,MONDO_0005148,direct_only,ENSG00000114268,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",0.0044349582562164215,,,,,,0.03647584785669726,-0.09222283507997797,,1,0,,1,0,0,,-0.4395229065692238,0.8720700000000001,-0.3710025000000002,-1,0.5,0,,,,,,,
7669,MONDO_0005148,direct_only,ENSG00000006757,PNPLA4,"patatin like domain 4, phospholipase and triacylglycerol lipase ",0.0044349582562164215,,,,,,0.03647584785669726,,,0,0,,0,0,0,,,,0,-1,-1,0,,,,,,,
7670,MONDO_0005148,direct_only,ENSG00000070501,POLB,DNA polymerase beta,0.0044349582562164215,,,,,,0.03647584785669726,0.8317705460562603,,1,0,,1,0,0,,-0.8993757822445622,0.8208950000000002,0,-1,0.5,0,,,,,,,
7671,MONDO_0005148,direct_only,ENSG00000166351,POTED,POTE ankyrin domain family member D,0.0044349582562164215,,,,,,0.03647584785669726,0.36094870380584676,,0,0,,0,1,0,,,,-0.9871575,1,1,0,,,,,,,
7672,MONDO_0005148,direct_only,ENSG00000105227,PRX,periaxin,0.0044349582562164215,,,,,,0.03647584785669726,0.5328185328185329,,0,0,,0,1,0,,-0.32090591348834463,0,0,0,0.5,0,,,,,,,
7673,MONDO_0005148,direct_only,ENSG00000111247,RAD51AP1,RAD51 associated protein 1,0.0044349582562164215,,,,,,0.03647584785669726,-0.28472145615002753,,0,0,,0,0,0,,-0.011453818198359778,0,0,0,0.5,0,,,,,,,
7674,MONDO_0005148,direct_only,ENSG00000259956,RBM15B,RNA binding motif protein 15B,0.0044349582562164215,,,,,,0.03647584785669726,-0.8026475455046884,,0,0,,0,0,0,,,0.786515,0,-1,-1,0,,,,,,,
7675,MONDO_0005148,direct_only,ENSG00000117906,RCN2,reticulocalbin 2,0.0044349582562164215,,,,,,0.03647584785669726,0.47004964147821293,,0,0,,0,0,0,,-0.6667694596549911,0.66877,0,-1,0.5,0,,,,,,,
7676,MONDO_0005148,direct_only,ENSG00000169220,RGS14,regulator of G protein signaling 14,0.0044349582562164215,,,,,,0.03647584785669726,-0.38532818532818536,,0,0,,0,1,0,,,0.2579500000000003,0,0,1,0,,,,,,,
7677,MONDO_0005148,direct_only,ENSG00000156671,SAMD8,sterile alpha motif domain containing 8,0.0044349582562164215,,,,,,0.03647584785669726,-0.4180915609487038,,0,0,,0,0,0,,0,0.783135,0,-1,-1,0,,,,,,,
7678,MONDO_0005148,direct_only,ENSG00000170482,SLC23A1,solute carrier family 23 member 1,0.0044349582562164215,,,,,,0.03647584785669726,-0.45350248207391064,,0,0,,0,1,0,,-0.8232926640468385,0.540135,-0.08026750000000007,0,0.75,0,,,,,,,
7679,MONDO_0005148,direct_only,ENSG00000213901,SLC23A3,solute carrier family 23 member 3,0.0044349582562164215,,,,,,0.03647584785669726,-0.30148924434638724,,0,0,,0,0,0,,,0,0,0,0.75,0,,,,,,,
7680,MONDO_0005148,direct_only,ENSG00000148339,SLC25A25,solute carrier family 25 member 25,0.0044349582562164215,,,,,,0.03647584785669726,-0.34418091560948705,,0,0,,0,0,0,,-0.24885562132175298,0,-0.014562500000000079,-1,0.5,0,,,,,,,
7681,MONDO_0005148,direct_only,ENSG00000113396,SLC27A6,solute carrier family 27 member 6,0.0044349582562164215,,,,,,0.03647584785669726,0.5947049089906233,,0,0,,0,0,0,,,0,0,0,0.5,0,,,,,,,
7682,MONDO_0005148,direct_only,ENSG00000163959,SLC51A,solute carrier family 51 member A,0.0044349582562164215,,,,,,0.03647584785669726,-0.07699944842801987,,0,0,,0,1,0,,-0.23456588131523348,0.11764500000000026,0,0,0.75,0,,,,,,,
7683,MONDO_0005148,direct_only,ENSG00000198689,SLC9A6,solute carrier family 9 member A6,0.0044349582562164215,,,,,,0.03647584785669726,,,0,0,,0,1,0,,-0.7262276009714677,0.7054499999999997,-0.25993999999999995,-1,0.5,0,,,,,,,
7684,MONDO_0005148,direct_only,ENSG00000065609,SNAP91,synaptosome associated protein 91,0.0044349582562164215,,,,,,0.03647584785669726,-0.775399889685604,,0,0,,0,0,0,,-0.8506876496067647,0.6471899999999998,0,0,0.5,0,,,,,,,
7685,MONDO_0005148,direct_only,ENSG00000129128,SPCS3,signal peptidase complex subunit 3,0.0044349582562164215,,,,,,0.03647584785669726,-0.5407611693325979,,0,0,,0,0,0,,,1,,-1,-1,-1,,,,,,,
7686,MONDO_0005148,direct_only,ENSG00000271303,SRXN1,sulfiredoxin 1,0.0044349582562164215,,,,,,0.03647584785669726,0.8345284059569773,,0,0,,0,0,0,,-0.5360234195772728,0.4890500000000003,,-1,-1,0,,,,,,,
7687,MONDO_0005148,direct_only,ENSG00000184402,SS18L1,SS18L1 subunit of BAF chromatin remodeling complex,0.0044349582562164215,,,,,,0.03647584785669726,-0.5612796469939327,,0,0,,0,0,0,,-0.6228371632842713,0.5580800000000004,-0.06565750000000001,-1,-1,0,,,,,,,
7688,MONDO_0005148,direct_only,ENSG00000102387,TAF7L,TATA-box binding protein associated factor 7 like,0.0044349582562164215,,,,,,0.03647584785669726,,,0,0,,0,0,0,,0,0,0,0.5,1,0,,,,,,,
7689,MONDO_0005148,direct_only,ENSG00000159445,THEM4,thioesterase superfamily member 4,0.0044349582562164215,,,,,,0.03647584785669726,0.7250965250965251,,0,0,,0,1,0,,,0,0,-1,-1,0,,,,,,,
7690,MONDO_0005148,direct_only,ENSG00000105518,TMEM205,transmembrane protein 205,0.0044349582562164215,,,,,,0.03647584785669726,-0.22757859900717048,,0,0,,0,0,0,,,0,,-1,-1,0,,,,,,,
7691,MONDO_0005148,direct_only,ENSG00000154174,TOMM70,translocase of outer mitochondrial membrane 70,0.0044349582562164215,,,,,,0.03647584785669726,-0.8882515168229455,,0,0,,0,0,0,,,0.6628300000000003,0,-1,-1,0,,,,,,,
7692,MONDO_0005148,direct_only,ENSG00000146216,TTBK1,tau tubulin kinase 1,0.0044349582562164215,,,,,,0.03647584785669726,-0.6988416988416988,1,1,0,,1,0,0,,-0.2860574399774726,0.46631500000000015,0,0.5,0.75,0,,,,,,,
7693,MONDO_0005148,direct_only,ENSG00000154127,UBASH3B,ubiquitin associated and SH3 domain containing B,0.0044349582562164215,,,,,,0.03647584785669726,-0.5947049089906233,,0,0,,0,0,0,,,0.7996899999999997,0,0,0.5,0,,,,,,,
7694,MONDO_0005148,direct_only,ENSG00000175063,UBE2C,ubiquitin conjugating enzyme E2 C,0.0044349582562164215,,,,,,0.03647584785669726,0.1898510755653613,,0,0,,0,1,0,,0,0.7765349999999998,0,0,0.5,-1,,,,,,,
7695,MONDO_0005148,direct_only,ENSG00000108312,UBTF,upstream binding transcription factor,0.0044349582562164215,,,,,,0.03647584785669726,-0.9859900717043574,,0,0,,0,0,0,,-0.9133838249100407,0.8952899999999999,0,-1,-1,-1,,,,,,,
7696,MONDO_0005148,direct_only,ENSG00000229124,VIM-AS1,VIM antisense RNA 1,0.0044349582562164215,,,,,,0.03647584785669726,,,,,,,,,,,,,,,,,,,,,,
7697,MONDO_0005148,direct_only,ENSG00000160948,VPS28,VPS28 subunit of ESCRT-I,0.0044349582562164215,,,,,,0.03647584785669726,0.6675124103695533,,0,0,,0,0,0,,,0.9321249999999999,,0,-1,-1,,,,,,,
7698,MONDO_0005148,direct_only,ENSG00000101940,WDR13,WD repeat domain 13,0.0044349582562164215,,,,,,0.03647584785669726,,,0,0,,0,1,0,,-0.23420838536281158,0.9587649999999996,0,-1,-1,0,,,,,,,
7699,MONDO_0005148,direct_only,ENSG00000101040,ZMYND8,zinc finger MYND-type containing 8,0.0044349582562164215,,,,,,0.03647584785669726,-0.857915057915058,,0,0,,0,0,0,,-0.4882984078352451,0.4854149999999997,0,-1,-1,0,,,,,,,
7700,MONDO_0005148,direct_only,ENSG00000185252,ZNF74,zinc finger protein 74,0.0044349582562164215,,,,,,0.03647584785669726,0.3690016547159405,,0,0,,0,0,0,,,,0,0,-1,0,,,,,,,
7701,MONDO_0005148,direct_only,ENSG00000140297,GCNT3,"glucosaminyl (N-acetyl) transferase 3, mucin type",0.004422786601818255,,,,,,0.030396539880581056,0.8165471594043023,,0,0,,0,0,0,,0,0,0,0,0.5,0,,,,,,0.023916802959394575,
7702,MONDO_0005148,direct_only,ENSG00000115361,ACADL,acyl-CoA dehydrogenase long chain,0.0044144260420672715,,,,,,0.03630697819069404,0.4680639823496966,,0,0,,0,0,0,,-0.9040158073341389,0.313955,0,0,0.5,0,,,,,,,
7703,MONDO_0005148,direct_only,ENSG00000072071,ADGRL1,adhesion G protein-coupled receptor L1,0.0044144260420672715,,,,,,0.03630697819069404,-0.8850523993381136,,0,0,,0,1,0,,-0.05373224667943238,0.9115049999999997,-0.11504499999999993,0,0.5,0,,,,,,,
7704,MONDO_0005148,direct_only,ENSG00000149654,CDH22,cadherin 22,0.0044144260420672715,,,,,,0.03630697819069404,-0.31494760066188643,,0,0,,0,1,0,,,0.6376800000000002,0,0.5,1,0,,,,,,,
7705,MONDO_0005148,direct_only,ENSG00000230447,CTF2P,"cardiotrophin 2, pseudogene",0.0044144260420672715,,,,,,0.03630697819069404,,,,,,,,,,0,,,,,,,,,,,,
7706,MONDO_0005148,direct_only,ENSG00000104823,ECH1,enoyl-CoA hydratase 1,0.0044144260420672715,,,,,,0.03630697819069404,0.20639823496966359,,0,0,,1,0,0,,,0,0,-1,0.5,0,,,,,,,
7707,MONDO_0005148,direct_only,ENSG00000164010,ERMAP,erythroblast membrane associated protein (Scianna blood group),0.0044144260420672715,,,,,,0.03630697819069404,-0.09442912300055162,,0,0,,0,0,0,,,0,0,-1,-1,0,,,,,,,
7708,MONDO_0005148,direct_only,ENSG00000197930,ERO1A,endoplasmic reticulum oxidoreductase 1 alpha,0.0044144260420672715,,,,,,0.03630697819069404,0.40970766685052395,,1,1,,1,0,1,,,0.5940150000000003,-0.03312000000000008,-1,0.5,0,,,,,,,
7709,MONDO_0005148,direct_only,ENSG00000090554,FLT3LG,fms related receptor tyrosine kinase 3 ligand,0.0044144260420672715,,,,,,0.03630697819069404,-0.6676227247655819,,0,0,,0,1,1,,0,0,,-1,-1,0,,,,,,,
7710,MONDO_0005148,direct_only,ENSG00000146276,GABRR1,gamma-aminobutyric acid type A receptor subunit rho1,0.0044144260420672715,,,,,,0.03630697819069404,0.38223938223938214,,1,0,,1,1,0,,-0.10129547872063965,0.6868499999999997,-0.2484349999999999,0.5,1,0,,,,,,,
7711,MONDO_0005148,direct_only,ENSG00000111846,GCNT2,glucosaminyl (N-acetyl) transferase 2 (I blood group),0.0044144260420672715,,,,,,0.03630697819069404,0.5779371207942636,,0,0,,0,0,0,,-0.19036760713268375,,0,0,0.5,0,,,,,,,
7712,MONDO_0005148,direct_only,ENSG00000134489,HRH4,histamine receptor H4,0.0044144260420672715,,,,,,0.03630697819069404,0.8248207391064535,1,1,0,,1,1,0,0.2,-0.601150172083042,0,0,,,0,,,,,,,
7713,MONDO_0005148,direct_only,ENSG00000140575,IQGAP1,IQ motif containing GTPase activating protein 1,0.0044144260420672715,,,,,,0.03630697819069404,-0.8004412575841147,,0,1,,0,1,0,,-0.1581683922298513,0.7978299999999997,0,-1,-1,0,,,,,,,
7714,MONDO_0005148,direct_only,ENSG00000129455,KLK8,kallikrein related peptidase 8,0.0044144260420672715,,,,,,0.03630697819069404,0.008714837286265764,,1,0,,1,0,1,,-0.036946524187973784,0,0,0.5,0.75,0,,,,,,,
7715,MONDO_0005148,direct_only,ENSG00000133706,LARS1,leucyl-tRNA synthetase 1,0.0044144260420672715,,,,,,0.03630697819069404,-0.30501930501930496,,1,0,,1,0,0,,-0.022023425318627998,0.5110550000000004,0,-1,-1,-1,,,,,,,
7716,MONDO_0005148,direct_only,ENSG00000104660,LEPROTL1,leptin receptor overlapping transcript like 1,0.0044144260420672715,,,,,,0.03630697819069404,0.826365140650855,,0,0,,0,0,0,,-0.8303922066712873,0.9236649999999997,-0.1984725000000001,-1,-1,0,,,,,,,
7717,MONDO_0005148,direct_only,ENSG00000198805,PNP,purine nucleoside phosphorylase,0.0044144260420672715,,,,,,0.03630697819069404,0.0455598455598456,,1,1,,1,0,0,1,-0.8063477980896635,0.22145500000000026,0,-1,0.5,0,,,,,,,
7718,MONDO_0005148,direct_only,ENSG00000258818,RNASE4,ribonuclease A family member 4,0.0044144260420672715,,,,,,0.03630697819069404,0.9198014340871483,,0,0,,0,0,1,,0,0.1836750000000002,0,-1,1,0,,,,,,,
7719,MONDO_0005148,direct_only,ENSG00000127616,SMARCA4,SWI/SNF related BAF chromatin remodeling complex subunit ATPase 4,0.0044144260420672715,,,,,,0.03630697819069404,-0.9399889685603972,1,1,0,,1,0,0,,-0.9319223881807955,0.8633899999999997,-0.3761375000000001,-1,-1,0,,,,,255,,
7720,MONDO_0005148,direct_only,ENSG00000262655,SPON1,spondin 1,0.0044144260420672715,,,,,,0.03630697819069404,-0.4530612244897959,,0,1,,0,0,1,,-0.05923686958414054,0.814125,0,0,-1,,,,,,,,
7721,MONDO_0005148,direct_only,ENSG00000126746,ZNF384,zinc finger protein 384,0.0044144260420672715,,,,,,0.03630697819069404,-0.8772200772200772,,0,0,,0,0,0,,0,0.5970399999999998,0,-1,-1,0,,,,,,,
7722,MONDO_0005148,direct_only,ENSG00000196878,LAMB3,laminin subunit beta 3,0.0043747996330216485,,,,,,0.03343619386863916,-0.23971318257032548,,0,0,,0,0,1,1,-0.7648837508484402,0.12115999999999971,0,0,0.5,0,,,,,,0.010179488609741529,
7723,MONDO_0005148,direct_only,ENSG00000244617,ASPRV1,aspartic peptidase retroviral like 1,0.004322031078396096,,,,,,0.03554706469367951,0.455819084390513,,0,0,,0,0,0,,0,0,,0,1,0,,,,,,,
7724,MONDO_0005148,direct_only,ENSG00000293615,ENSG00000293615,"novel protein, AC136007.2-ASPRV1 readthrough",0.004322031078396096,,,,,,0.03554706469367951,,,,,,,,,,,,,,,,,,,,,,
7725,MONDO_0005148,direct_only,ENSG00000160349,LCN1,lipocalin 1,0.004322031078396096,,,,,,0.03554706469367951,0.7524544953116381,,0,1,,0,0,1,,,,0,0.5,0.75,0,,,,,,,
7726,MONDO_0005148,direct_only,ENSG00000120802,TMPO,thymopoietin,0.004322031078396096,,,,,,0.03554706469367951,-0.3872035300606729,,0,0,,0,0,0,,0,0,0,-1,0.5,0,,,,,,,
7727,MONDO_0005148,direct_only,ENSG00000128422,KRT17,keratin 17,0.004289702370095417,,,,,,0.030227670214577826,-0.16822945394373967,,0,0,,0,0,0,,-0.5300185803551538,0.7685200000000002,-0.46759249999999997,0,0.5,,,,,,,0.02021401250969635,
7728,MONDO_0005148,direct_only,ENSG00000115163,CENPA,centromere protein A,0.0042501683288740716,,,,,,0.03495602086266821,-0.3346938775510204,,0,0,,0,0,0,,-0.7198534660481049,0,0,0.5,0.5,-1,,,,,,,
7729,MONDO_0005148,direct_only,ENSG00000102384,CENPI,centromere protein I,0.0042501683288740716,,,,,,0.03495602086266821,,,0,0,,0,0,0,,,0,,0,0.5,-1,,,,,,,
7730,MONDO_0005148,direct_only,ENSG00000158258,CLSTN2,calsyntenin 2,0.0042501683288740716,,,,,,0.03495602086266821,-0.5971318257032543,,0,0,,0,0,0,,-0.17073779750080204,0.7382199999999998,0,0,0.5,0,,,,,,,
7731,MONDO_0005148,direct_only,ENSG00000006695,COX10,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,0.0042501683288740716,,,,,,0.03495602086266821,-0.05934914506343081,,0,0,,0,0,0,,-0.551243653830459,0.09706499999999992,0,-1,0.5,0,,,,,,,
7732,MONDO_0005148,direct_only,ENSG00000113712,CSNK1A1,casein kinase 1 alpha 1,0.0042501683288740716,,,,,,0.03495602086266821,-0.8535024820739107,,1,0,255,1,0,0,,,0.925815,-0.7626100000000001,-1,-1,-1,,,,,,,
7733,MONDO_0005148,direct_only,ENSG00000180138,CSNK1A1L,casein kinase 1 alpha 1 like,0.0042501683288740716,,,,,,0.03495602086266821,0.26177606177606183,,1,0,,1,0,0,,,,-0.7626100000000001,1,1,0,,,,,,,
7734,MONDO_0005148,direct_only,ENSG00000080845,DLGAP4,DLG associated protein 4,0.0042501683288740716,,,,,,0.03495602086266821,-0.8613348041919471,,0,0,,0,0,0,,-0.3283083852767493,0.8487900000000004,0,-1,-1,0,,,,,,,
7735,MONDO_0005148,direct_only,ENSG00000112679,DUSP22,dual specificity phosphatase 22,0.0042501683288740716,,,,,,0.03495602086266821,0.6119139547710977,,1,0,,1,0,0,,-0.7089673618058087,0.5365850000000002,0,-1,-1,0,,,,,,,
7736,MONDO_0005148,direct_only,ENSG00000104626,ERI1,exoribonuclease 1,0.0042501683288740716,,,,,,0.03495602086266821,0.701599558742416,,0,0,,0,0,0,,-0.5260879888842207,0.16905500000000018,0,-1,-1,0,,,,,,,
