sample_index,gene_symbol,label,split_origin,protein_embedding_l2_norm,protein_embedding_mean,protein_embedding_std,hand_genomic_l2_norm,hand_genomic_mean,hand_genomic_std,dnabert2_genomic_l2_norm,dnabert2_genomic_mean,dnabert2_genomic_std,protein_zero_fraction,hand_genomic_zero_fraction,dnabert2_genomic_zero_fraction,protein_sequence_length,has_sequence,gene_symbol_length
1617,KIF7,0,test,4.369973,0.001226546,0.13655615,3313.1359381047746,21.59178864039014,174.2633020449366,2.326109,0.0027604278,0.083890826,0.0,0.0,0.0,,,4
1618,ARF3,0,test,2.6028788,0.0007846702,0.08133618,3310.860572723311,21.86127652234709,174.1081596358235,2.4101894,0.0028253943,0.086924314,0.0,0.0028089887640449437,0.0,,,4
1619,C10ORF143,0,test,2.97489,0.0013797748,0.09295508,3317.435952647894,22.01152587709395,174.44049169865923,2.48206,0.0026948985,0.08952306,0.0,0.0056179775280898875,0.0,,,9
1620,MMRN2,0,test,3.184279,0.001818188,0.09949211,3318.6473839482533,21.992497264554697,174.5076055278525,2.4354641,0.0030410641,0.08782962,0.0,0.0056179775280898875,0.0,,,5
1621,SYTL2,0,test,4.058985,0.0018151078,0.1268303,3487.643826950463,22.89783836680169,183.4210232258931,2.823957,0.0039894856,0.10182264,0.0,0.05337078651685393,0.0,,,5
1622,SPRED2,1,test,3.676777,0.00083716743,0.11489623,3317.8574026331444,21.817464844932207,174.4873801277009,2.409103,0.0029091693,0.08688232,0.0,0.0056179775280898875,0.0,,,6
1623,TBC1D3,0,test,3.5980587,0.0019084661,0.112423114,3319.700587223345,21.817688103849566,174.5858010764893,2.6145072,0.0023822775,0.094312824,0.0,0.0028089887640449437,0.0,,,6
1624,NDUFB3,1,test,5.6787386,0.0016913828,0.17745252,3323.4139726106296,22.048811885218576,174.7551336289866,2.5986466,0.00279381,0.09372896,0.0,0.0,0.0,,,6
1625,SNX11,1,test,2.6503632,0.0009482772,0.082818426,3316.757495633279,21.520806248705533,174.46548086404798,2.7681136,0.0023562422,0.099857904,0.0,0.008426966292134831,0.0,,,5
1626,ZNF670,0,test,3.1128774,0.0015133764,0.09726565,3312.643676861777,21.76199144611267,174.21583643884594,2.3968716,0.0027887796,0.08644468,0.0,0.0056179775280898875,0.0,,,6
1627,TFRC,1,test,3.4214303,0.0013919075,0.10691064,3339.9755583042715,21.937348554550887,175.6537764216211,2.5694304,0.0028297633,0.092673145,0.0,0.014044943820224719,0.0,,,4
1628,ZFPM1,1,test,3.5027535,0.0013958627,0.10945215,3309.819782837076,21.246993948788262,174.12861886507434,2.7109194,0.0022349604,0.09779634,0.0,0.03089887640449438,0.0,,,5
1629,GATD3,0,test,2.8371747,0.00061100477,0.0886596,3312.999034465912,21.925424058432196,174.21432605988107,2.5944273,0.0024989329,0.09358498,0.0,0.0,0.0,,,5
1630,CCND1,1,test,2.5645695,0.0008022075,0.08013879,3313.4421246905745,21.62868427672712,174.2750789549538,2.6096432,0.00228182,0.09413974,0.0,0.0,0.0,,,5
1631,TPCN2,1,test,3.9179018,0.001591087,0.122424096,3309.170572643403,21.396381233834173,174.07565877865582,2.255938,0.0028690032,0.081353575,0.0,0.016853932584269662,0.0,,,5
1632,IFNLR1,1,test,5.5303063,0.0016964158,0.17281374,3317.696774977564,21.923900316069798,174.46545853114617,2.6558096,0.0022878284,0.095805965,0.0,0.0028089887640449437,0.0,,,6
1633,AP3S2,1,test,3.2269754,0.0011956561,0.1008359,3315.714676956645,21.72184505045964,174.38486828693397,2.4746978,0.0027545115,0.089255475,0.0,0.016853932584269662,0.0,,,5
1634,NXPH3,0,test,2.9265163,0.0006336978,0.09145143,3336.5201851192737,22.207627494802534,175.43521581704223,2.4637566,0.0029685062,0.08885358,0.0,0.0,0.0,,,5
1635,AKR1C8,0,test,3.0129526,0.0010409749,0.09414901,3316.100700611657,21.878653336477218,174.3858838464735,2.5171785,0.0027554792,0.09078906,0.0,0.0056179775280898875,0.0,,,6
1636,IPO7,0,test,2.2965555,-6.715034e-05,0.07176732,3315.320191305007,21.834434853090656,174.3497358946703,2.5727165,0.0025971283,0.09279857,0.0,0.0056179775280898875,0.0,,,4
1637,MIER2,0,test,3.717196,0.0022092848,0.11614139,3331.675898773428,22.071867137072946,175.19357455232122,2.550003,0.002842675,0.09197139,0.0,0.0056179775280898875,0.0,,,5
1638,SPINK2,0,test,3.9930894,0.001603592,0.124773756,3315.414333514185,21.890625578845743,174.34771843739924,2.6536617,0.0023403375,0.095727175,0.0,0.0028089887640449437,0.0,,,6
1639,GPR12,0,test,2.515891,-6.671471e-05,0.078621574,3338.7103016596598,21.570969083312928,175.63158333174786,2.541247,0.0026750385,0.09166032,0.0,0.03089887640449438,0.0,,,5
1640,RPAP1,1,test,2.633422,0.0010849421,0.08228729,3315.9598863831147,21.800507910591882,174.38814905057,2.6220767,0.0024698016,0.0945838,0.0,0.0028089887640449437,0.0,,,5
1641,IGF2BP2,1,test,3.3130774,0.00095074135,0.10352932,3316.6265566376055,21.95093836185783,174.40488989757452,2.3547063,0.0029825466,0.08491579,0.0,0.0,0.0,,,7
1642,SHROOM3,1,test,3.0297396,0.0016347147,0.09466525,3316.261671535841,21.878391399116996,174.3945150286669,2.5685048,0.0027971892,0.09264073,0.0,0.0,0.0,,,7
1643,SLCO4A1,1,test,3.0991638,0.0009301895,0.09684439,3318.4446005164586,21.431499680195426,174.56656194166828,2.6449883,0.0024266692,0.09541194,0.0,0.019662921348314606,0.0,,,7
1644,COLGALT1,0,test,2.8739228,0.00080088887,0.08980651,3330.257317080905,22.097671730893587,175.11454094088182,2.5079477,0.0029612717,0.09044931,0.0,0.014044943820224719,0.0,,,8
1645,RPL7,0,test,2.5044353,0.00062796066,0.078261085,3335.704761012027,22.339302334913853,175.37493091433288,2.593173,0.0031584587,0.093519755,0.0,0.0056179775280898875,0.0,,,4
1646,KRI1,0,test,3.5449772,0.0022556956,0.11075759,3367.6708884664267,22.416066340693256,177.07298947580975,2.5731962,0.0030506002,0.0928021,0.0,0.0028089887640449437,0.0,,,4
1647,CEMIP2,0,test,2.8354263,0.00069181994,0.08860436,3319.987525346952,21.842721285480312,174.59799714425966,2.5515387,0.0026310955,0.09203312,0.0,0.0056179775280898875,0.0,,,6
1648,CADPS,1,test,3.195138,0.0016478958,0.09983447,3328.8334850136025,21.59349997390394,175.10139086187783,2.6859243,0.0022028836,0.096894905,0.0,0.0,0.0,,,5
1649,PRC1,1,test,3.5557714,0.0013788932,0.111109294,3352.2258963623367,22.374232890729235,176.25315853692717,2.615774,0.0033906847,0.09432769,0.0,0.0028089887640449437,0.0,,,4
1650,FOXP1,1,test,3.1536489,0.0014999569,0.09854011,3311.857084138955,21.754173329151527,174.17479968867295,2.655057,0.0024760407,0.09577412,0.0,0.011235955056179775,0.0,,,5
1651,CRY2,1,test,3.581187,0.0018179867,0.11189732,3315.282883580572,21.909066139356977,174.33838047207757,2.447522,0.0026480674,0.08827763,0.0,0.0056179775280898875,0.0,,,4
1652,FHIT,1,test,3.7439485,0.0014700694,0.11698914,3312.9443912039887,21.824353961539224,174.22409755096413,2.3970973,0.002755528,0.0864539,0.0,0.0056179775280898875,0.0,,,4
1653,APIP,1,test,5.0309515,0.0018164549,0.15720676,3330.825211448929,21.97060678076398,175.1608626396698,2.3745885,0.0029631776,0.08563433,0.0,0.0056179775280898875,0.0,,,4
1654,PEAK1,1,test,3.3398988,0.0006883705,0.10436957,3318.8025253285027,21.862708049745915,174.5322000567186,2.633759,0.0024794072,0.09500525,0.0,0.014044943820224719,0.0,,,5
1655,INTS2,0,test,3.200133,0.0018012606,0.09998795,3318.491932961604,21.58872655979237,174.54971508075164,2.7104177,0.0021783242,0.09777952,0.0,0.0056179775280898875,0.0,,,5
1656,SAFB2,0,test,3.4536786,0.0017382135,0.10791347,3320.27672877325,21.552392119603034,174.6495170902537,2.4946015,0.0023732632,0.08998489,0.0,0.0056179775280898875,0.0,,,5
1657,KLHDC10,0,test,4.128672,0.0013351791,0.12901412,3314.72377243437,21.833401501526563,174.31800823011852,2.4001153,0.0028571298,0.08655956,0.0,0.0,0.0,,,7
1658,ANKRD24,0,test,3.7954798,0.0016591682,0.118597135,3321.7259399839663,21.944626610315712,174.67807868459184,2.6741242,0.0025545594,0.09646033,0.0,0.0056179775280898875,0.0,,,7
1659,ARL15,1,test,3.373429,0.0015858798,0.10540772,3324.6005113437122,22.105112242762992,174.81140840114625,2.6085153,0.0028040863,0.09408492,0.0,0.0028089887640449437,0.0,,,5
1660,SLC2A7,0,test,2.9458225,0.0013373768,0.09204724,3312.5355159856113,21.906435056789757,174.19195492660785,2.6667967,0.0026321262,0.09619372,0.0,0.008426966292134831,0.0,,,6
1661,RNF166,1,test,2.9007664,0.00074601197,0.09064589,3325.1089885475285,22.130711430197913,174.83533376017073,2.5499933,0.0027882215,0.09197271,0.0,0.014044943820224719,0.0,,,6
1662,SLC16A11,1,test,3.2814417,0.0012265681,0.102537714,3316.2687755253546,21.623005044720514,174.42674361305714,2.6144161,0.0024289691,0.09430835,0.0,0.011235955056179775,0.0,,,8
1663,SFI1,1,test,3.7384186,0.0013601372,0.11681766,3317.8855060423416,21.97527011908165,174.46907731504993,2.4702537,0.0027792007,0.089094274,0.0,0.0028089887640449437,0.0,,,4
1664,NELL1,1,test,3.142687,0.001414964,0.09819877,3311.452358501447,21.864411206607414,174.13937689718884,2.5686016,0.00273111,0.09264618,0.0,0.0028089887640449437,0.0,,,5
1665,IDE,1,test,4.5894575,0.0013198206,0.14341447,3350.7584187601565,22.143170454110813,176.20394897379418,2.3953311,0.0031197157,0.08637775,0.0,0.0028089887640449437,0.0,,,3
1666,EIF5A2,1,test,3.0097628,0.0015131143,0.094042905,3332.4925023032424,21.852269989869622,175.26471592982463,2.6320853,0.002567469,0.09494249,0.0,0.008426966292134831,0.0,,,6
1667,LRFN2,1,test,3.9283612,0.002111129,0.12274313,3327.665280458706,21.902332871759846,175.0006314661969,2.639982,0.0026761135,0.095224544,0.0,0.0,0.0,,,5
1668,SCN4A,1,test,2.7447078,0.0012937566,0.08576235,3312.461124877326,21.60048077566123,174.22618604538746,2.5552042,0.0023837904,0.09217217,0.0,0.0,0.0,,,5
1669,PLA2G6,1,test,5.584116,0.0019768954,0.17449242,3317.4413500726837,22.006036781636308,174.44147257483115,2.5858948,0.0026668764,0.09327232,0.0,0.0028089887640449437,0.0,,,6
1670,DDX47,0,test,3.7582474,0.0018795402,0.1174302,3316.952660986902,21.560953439799288,174.4709463379482,2.318985,0.002901489,0.08362884,0.0,0.008426966292134831,0.0,,,5
1671,SMC2,0,test,3.3079216,0.0019066924,0.10335496,3311.276671578943,21.770807918567293,174.1417200219057,2.751519,0.0023039684,0.09926016,0.0,0.0,0.0,,,4
1672,TLCD5,0,test,2.9076815,0.00063618616,0.090862826,3328.086289393789,21.52170440587982,175.0703304172867,2.6805325,0.0022144264,0.096700035,0.0,0.0028089887640449437,0.0,,,5
1673,ARHGAP22,1,test,3.6386316,0.00082137925,0.11370427,3327.4947892420096,22.057323344271634,174.97205627432578,2.5452948,0.0028973564,0.0917997,0.0,0.008426966292134831,0.0,,,8
1674,TFAP2B,1,test,2.6762295,0.00026078185,0.08363176,3318.373460089929,21.82483843645743,174.51402207530512,2.3481896,0.0026726758,0.08469083,0.0,0.0028089887640449437,0.0,,,6
1675,ZBTB24,0,test,3.7202747,0.0012240175,0.11625214,3317.0617872966714,21.246516176856662,174.51534297722455,2.661543,0.0020647456,0.09601795,0.0,0.028089887640449437,0.0,,,6
1676,NUP160,1,test,3.57706,0.0014465001,0.11177377,3313.8337533420913,21.425491265419502,174.32108876775067,2.3960216,0.0027688995,0.08641463,0.0,0.019662921348314606,0.0,,,6
1677,AFAP1L2,1,test,2.3574967,0.00083352753,0.073667064,3315.131487460552,21.842204612845524,174.33868321762742,2.5838704,0.002839416,0.09319415,0.0,0.011235955056179775,0.0,,,7
1678,SLC25A52,0,test,3.6362987,0.0011147518,0.113628864,3346.0753008856623,22.35600051318422,175.92687456399398,2.6105418,0.0029315099,0.09415419,0.0,0.0028089887640449437,0.0,,,8
1679,SLC12A4,0,test,3.2464337,0.0013903003,0.101441525,3321.7789531704398,22.051353711100017,174.6674695434617,2.6101956,0.0026299392,0.0941506,0.0,0.0,0.0,,,7
1680,PTPN21,0,test,2.9388976,0.001515013,0.09182807,3339.753967977645,21.903423746424618,175.64617473338913,2.6258478,0.002799945,0.09471074,0.0,0.011235955056179775,0.0,,,6
1681,OCRL,0,test,3.2215543,0.001455005,0.10066305,3342.6021688916567,22.264237574543937,175.75296588079584,2.7126524,0.0027763394,0.09784503,0.0,0.008426966292134831,0.0,,,4
1682,POC5,1,test,3.0161533,0.0009043453,0.09425045,3322.4770794705664,21.32909496068203,174.79441182052767,2.6446855,0.0018011195,0.09541487,0.0,0.019662921348314606,0.0,,,4
1683,ANKRD55,1,test,2.9852676,0.0010824082,0.09328333,3317.049352219305,21.487149434358518,174.48521445625212,2.64836,0.0024652493,0.09553266,0.0,0.0056179775280898875,0.0,,,7
1684,LDOC1,0,test,2.6373906,0.0010810881,0.08241136,3310.8417728093928,21.747952044801814,174.1213472294919,2.5989556,0.0025908204,0.09374593,0.0,0.0,0.0,,,5
1685,RBM27,0,test,3.1664057,0.0012860418,0.098941825,3333.8768675281417,22.30266320073612,175.28193533320095,2.6037204,0.002898535,0.09390894,0.0,0.0056179775280898875,0.0,,,5
1686,FOXA2,1,test,3.403475,0.0014429502,0.10634881,3362.4784604260426,21.219309272889504,176.94321727896065,2.4289181,0.00239239,0.087613374,0.0,0.042134831460674156,0.0,,,5
1687,SLC30A4,0,test,3.8537407,0.0018164008,0.12041569,3332.30107785403,21.970244990160815,175.239741407042,2.5580435,0.0029153202,0.0922594,0.0,0.008426966292134831,0.0,,,7
1688,PI4KB,0,test,3.5230272,0.002023555,0.11007601,3311.6059317949685,21.64302226754373,174.17523286341378,2.572231,0.0023632466,0.0927873,0.0,0.0,0.0,,,5
1689,ETV1,1,test,5.3363605,0.0016921621,0.16675268,3308.6237285080147,21.292142287958374,174.05924086601064,2.442792,0.0027005791,0.088105276,0.0,0.019662921348314606,0.0,,,4
1690,PAMR1,1,test,4.704408,0.002153904,0.14699697,3317.08052894067,21.478604251087134,174.4879313832518,2.503923,0.0024566874,0.09031913,0.0,0.011235955056179775,0.0,,,5
1691,MITF,1,test,5.687166,0.0022904803,0.1777092,3315.552877124941,21.4485128196099,174.4100578147957,2.233407,0.0030042052,0.08053512,0.0,0.016853932584269662,0.0,,,4
1692,BRWD3,0,test,3.6479259,0.0008375007,0.113994606,3328.2062937202913,21.47839212929316,175.0820573317438,2.3948405,0.0025233778,0.08637951,0.0,0.0056179775280898875,0.0,,,5
1693,LIPF,1,test,3.0986435,0.0013164396,0.096823655,3311.0257793868473,21.62039487006667,174.14705902038568,2.6827688,0.0023911665,0.096776545,0.0,0.0028089887640449437,0.0,,,4
1694,FRMPD3,0,test,4.6495504,0.0017655229,0.1452877,3327.8212381274857,21.897136463858573,175.00961193955808,2.5726655,0.0029638465,0.092785746,0.0,0.0056179775280898875,0.0,,,6
1695,RAB3GAP2,0,test,2.7459266,0.0012764046,0.08580072,3313.416601880428,21.833755460166905,174.24814245643842,2.3610969,0.0029907022,0.08514624,0.0,0.0,0.0,,,8
1696,KDM2B,1,test,3.6341665,0.0010304495,0.11356302,3363.8477050919737,22.208018185758707,176.89498552284545,2.5374377,0.003258818,0.09150389,0.0,0.0056179775280898875,0.0,,,5
1697,CEP104,0,test,3.5962043,0.0017862713,0.11236718,3366.7544390485104,21.44330221652653,177.14449474134233,2.3689384,0.0033174336,0.0854173,0.0,0.02247191011235955,0.0013020833333333333,,,6
1698,ROS1,0,test,3.1121335,0.0014861213,0.09724282,3310.4491595580425,21.79929665996526,174.09395560635093,2.5373256,0.002467506,0.09152459,0.0,0.0028089887640449437,0.0,,,4
1699,SEMA6C,0,test,3.7368567,0.0013418442,0.11676906,3329.2768118444833,21.84556613046885,175.09380031473597,2.5088687,0.0029636386,0.09048248,0.0,0.0028089887640449437,0.0,,,6
1700,ZGRF1,0,test,4.9528255,0.001415645,0.15476933,3312.3992290553265,21.970590684327586,174.17659426425203,2.7094738,0.0023845986,0.097740635,0.0,0.0028089887640449437,0.0,,,5
1701,GRM8,1,test,3.4430175,0.0016525555,0.10758161,3359.508681501484,22.33460357836995,176.64725128039206,2.5674994,0.003066295,0.092595905,0.0,0.016853932584269662,0.0,,,4
1702,SIRPA,1,test,2.374596,0.0002454162,0.07420573,3312.7569673913154,21.791525131424734,174.218195902636,2.4579377,0.0027316827,0.08865111,0.0,0.0028089887640449437,0.0,,,5
1703,RGS6,1,test,3.0229983,0.0012314585,0.09446067,3438.1138400854306,22.721933835923263,180.79745995009102,2.7578657,0.0038674653,0.09944072,0.0,0.03089887640449438,0.0,,,4
1704,SGSM1,1,test,3.1659896,0.0012368642,0.09892945,3314.215287598417,21.938087864269555,174.27770200105076,2.5499232,0.0024528785,0.091979735,0.0,0.011235955056179775,0.0,,,5
1705,TNFRSF11A,1,test,3.421782,0.0018832835,0.1069141,3343.735168329243,22.116927368412416,175.83208648002855,2.5300148,0.0031209022,0.09124069,0.0,0.0028089887640449437,0.0,,,9
1706,NDUFB2,1,test,5.1211095,0.0011531387,0.16003051,3311.914251964148,21.772791826085644,174.17552672563386,2.5873857,0.002380161,0.09333389,0.0,0.0,0.0,,,6
1707,PDILT,1,test,3.3618546,0.00056093547,0.10505646,3331.2263947652627,21.887703463874136,175.1926693542012,2.3556101,0.0030273257,0.08494683,0.0,0.014044943820224719,0.0,,,5
1708,PGRMC2,1,test,3.299156,0.0017465802,0.10308382,3311.200406351833,21.728163858230886,174.1429725939172,2.4629238,0.0025519663,0.08883646,0.0,0.008426966292134831,0.0,,,6
1709,PKD1,1,test,3.3913722,0.0014591074,0.10597033,3314.9367817012208,21.839592514724817,174.32861041307538,2.5398443,0.0028013606,0.09160591,0.0,0.0028089887640449437,0.0,,,4
1710,MCM8,0,test,3.335274,0.00095680996,0.1042229,3308.2186549244143,21.370324480229616,174.0280291517942,2.6126935,0.002277726,0.094249934,0.0,0.019662921348314606,0.0,,,4
1711,KCNU1,1,test,5.137908,0.0016466236,0.16055119,3320.0023168373086,22.02322656753923,174.57611078638305,2.6091986,0.0025056745,0.094118,0.0,0.0028089887640449437,0.0,,,5
1712,CCDC22,0,test,3.3392444,0.0017324934,0.10433699,3313.0912350267695,21.80522700904718,174.2343358614855,2.6624942,0.00258925,0.096039586,0.0,0.0,0.0,,,6
1713,NEUROD1,1,test,5.353923,0.0016310008,0.16730215,3381.7045228533325,22.292671627950735,177.83819322953477,2.5896978,0.0030285474,0.093398586,0.0,0.014044943820224719,0.0,,,7
1714,PGLS,0,test,3.6830912,0.0005747954,0.11509516,3320.967957585776,21.744562216344924,174.6626131690799,2.5552275,0.0025849985,0.09216759,0.0,0.0028089887640449437,0.0,,,4
1715,ATP5F1E,1,test,3.923781,0.0020307624,0.12260132,3326.080064634514,21.223466986606113,174.99962712823438,2.644769,0.0020863006,0.09541207,0.0,0.028089887640449437,0.0,,,7
1716,LMAN1,0,test,3.3415787,0.0011629469,0.10441785,3365.0921547476273,22.033072928505405,176.98332593169363,2.4257777,0.003476211,0.08746366,0.0,0.011235955056179775,0.0,,,5
1717,KRT81,0,test,3.2550337,0.0013800473,0.10171044,3351.942344598265,22.225027642395062,176.25688783729694,2.5503774,0.0027897758,0.09198652,0.0,0.014044943820224719,0.0,,,5
1718,ASIC1,0,test,3.1144202,0.0019790903,0.097305514,3309.5168882447147,21.683039813308593,174.05868128437953,2.1819777,0.0031742405,0.078671336,0.0,0.0056179775280898875,0.0,,,5
1719,CROCC2,0,test,3.6882339,0.0017333005,0.11524427,3328.8031150426173,21.981175286005232,175.0515247012425,2.5245655,0.002952778,0.091049545,0.0,0.0056179775280898875,0.0,,,6
1720,MRPS18C,0,test,3.2796462,0.000636558,0.10248697,3332.4323339345333,21.663706196021227,175.28491017037877,2.5894225,0.0026540076,0.09340003,0.0,0.014044943820224719,0.0,,,7
1721,NDUFS4,1,test,4.090748,0.00089006696,0.12783277,3319.8755622898607,22.24252905019158,174.5415329505739,2.671952,0.0025979467,0.096380755,0.0,0.0,0.0,,,6
1722,TNRC6C,0,test,2.8487318,0.000618314,0.089020714,3319.821192344799,21.831205678819913,174.59055311527257,2.5075414,0.0029362328,0.090435445,0.0,0.0028089887640449437,0.0,,,6
1723,SSPN,1,test,3.8627415,0.0017017807,0.120698676,3311.460866422491,21.466455643351022,174.18933556443855,2.3065221,0.0029717206,0.083176374,0.0,0.011235955056179775,0.0,,,4
1724,IFT122,0,test,2.807915,0.00062906125,0.08774509,3310.5646440691735,21.75641228452095,174.10548831036095,2.582902,0.0025734855,0.09316692,0.0,0.0056179775280898875,0.0,,,6
1725,MED23,1,test,3.5094907,0.0024054076,0.1096452,3316.1942924413643,22.17779617404295,174.35309269790767,2.456441,0.0029023085,0.08859164,0.0,0.0028089887640449437,0.0,,,5
1726,ATP9B,0,test,2.4066255,0.00043734023,0.07520578,3311.812464359844,21.83939774967473,174.16175074474378,2.593289,0.002471868,0.09354461,0.0,0.0028089887640449437,0.0,,,5
1727,PTPN22,1,test,3.6902938,0.0012115235,0.115315326,3339.82299255042,21.760280590703342,175.66765199394155,2.3695786,0.0029830076,0.08545275,0.0,0.011235955056179775,0.0,,,6
1728,HES2,0,test,3.8319883,0.00085509196,0.11974659,3320.976758581296,21.437340336950797,174.7010562812559,2.7068865,0.002372836,0.097647525,0.0,0.0056179775280898875,0.0,,,4
1729,OR1L1,0,test,3.0479834,0.0014329874,0.09523871,3337.91078715934,22.116303984391152,175.52103672014215,2.64884,0.0028001629,0.09554075,0.0,0.0,0.0,,,5
1730,NDUFV2,1,test,2.8035657,0.001065701,0.08760495,3341.057891779671,21.99124946292826,175.7048476160409,2.527495,0.0029506944,0.091155365,0.0,0.0056179775280898875,0.0,,,6
1731,FFAR1,1,test,5.6180606,0.001409131,0.17555875,3312.0867997587234,21.943315936252777,174.1633429069052,2.5518467,0.0025465027,0.092046626,0.0,0.0,0.0,,,5
1732,DYNC2H1,1,test,6.0349374,0.0027220708,0.18857214,3310.5161487171804,21.320981121652924,174.15675799828801,2.4554563,0.0026629819,0.08856361,0.0,0.016853932584269662,0.0,,,7
1733,APOL2,0,test,4.067784,0.001624579,0.12710784,3308.9953881407478,21.409058011301482,174.06474543199937,2.414638,0.0024905843,0.08709514,0.0,0.0028089887640449437,0.0,,,5
1734,CCDC6,0,test,3.0962946,0.0014471526,0.09674838,3342.857874026437,22.08919229973845,175.78871083963008,2.494372,0.0029580658,0.08995928,0.0,0.011235955056179775,0.0,,,5
