rank_by_score,disease_id,evidence_mode,target_id,target_symbol,target_name,association_score,ds_clinical_precedence,ds_gwas_credible_sets,ds_eva,ds_genomics_england,ds_eva_somatic,ds_europepmc,prio_geneticConstraint,prio_hasHighQualityChemicalProbes,prio_hasLigand,prio_hasPocket,prio_hasSafetyEvent,prio_hasSmallMoleculeBinder,prio_isInMembrane,prio_isSecreted,prio_maxClinicalStage,prio_mouseKOScore,prio_mouseOrthologMaxIdentityPercentage,prio_paralogMaxIdentityPercentage,prio_tissueDistribution,prio_tissueSpecificity,prio_geneEssentiality,ds_impc,ds_gene_burden,ds_uniprot_variants,ds_uniprot_literature,prio_isCancerDriverGene,ds_expression_atlas,prio_hasTEP,rank_by_score_clean,label,label_name,label_source,label_rule,label_version,disease_name,positive_tier,has_ot_gwas_credible_sets,has_ot_clinical_precedence,has_ot_europepmc,has_ot_gene_burden,has_ot_eva,n_ot_evidence_datasources_present,gwas_n_association_mentions,gwas_n_unique_snps,gwas_n_unique_studies,gwas_n_unique_pubmed_ids,gwas_n_unique_regions,gwas_max_pvalue_mlog,gwas_reported_gene_mentions,gwas_has_reported_gene_support,has_gwas_catalog_strict_t2d_mapping
767,MONDO_0005148,direct_only,ENSG00000156639,ZFAND3,zinc finger AN1-type containing 3,0.3259244627715721,,0.5316770847779236,,,,0.0888781605183122,-0.3778268063982349,,0.0,0.0,,0.0,0.0,0.0,,-0.2392634844797972,0.7797350000000002,0.0,-1.0,-1.0,0.0,,,,,,,,767,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,2,2,2,2,1,9.69897000433602,1,1,1
768,MONDO_0005148,direct_only,ENSG00000165623,UCMA,upper zone of growth plate and cartilage matrix associated,0.3254950109878661,,0.5354145772292489,,,,,0.5166023166023166,,0.0,0.0,,0.0,0.0,1.0,,,0.0,,1.0,0.5,0.0,,,,,,,,768,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
769,MONDO_0005148,direct_only,ENSG00000124299,PEPD,peptidase D,0.3254887433293864,,0.5223706294597474,,,,0.2606727589444994,0.2850523993381135,,0.0,1.0,,1.0,0.0,0.0,,-0.9618381558494464,0.452335,0.0,-1.0,0.5,0.0,,,,,,,,769,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,17,9,16,13,1,32.0,5,1,1
770,MONDO_0005148,direct_only,ENSG00000172399,MYOZ2,myozenin 2,0.3254587958445967,,0.5353550060684988,,,,,0.1205736348593491,,0.0,0.0,,0.0,0.0,0.0,,-0.8920182130727835,0.4128799999999998,0.0,0.5,0.5,0.0,,,,,,,,770,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,17.69897000433602,0,0,1
771,MONDO_0005148,direct_only,ENSG00000006704,GTF2IRD1,GTF2I repeat domain containing 1,0.3249923166025816,,0.5345876831365998,,,,,-0.8793160507446222,,0.0,0.0,,0.0,0.0,0.0,,-0.9598957334576568,0.3379249999999999,0.0,0.0,0.5,0.0,,,,,,,,771,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
772,MONDO_0005148,direct_only,ENSG00000158955,WNT9B,Wnt family member 9B,0.3248856780732677,,0.5323605044113333,,,,0.0410353288387844,-0.4608935466078323,,0.0,0.0,,0.0,0.0,1.0,,-0.7951563522947577,0.5378149999999998,0.0,0.5,0.5,0.0,,,,,,,,772,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
773,MONDO_0005148,direct_only,ENSG00000164040,PGRMC2,progesterone receptor membrane component 2,0.3247152187688955,,0.532612051247055,,,,0.030396539880581,-0.2075013789299503,,0.0,0.0,,0.0,1.0,1.0,,,0.3946199999999997,0.0,-1.0,-1.0,0.0,,,,,,,,773,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,2,2,2,2,1,8.0,0,0,1
774,MONDO_0005148,direct_only,ENSG00000137478,FCHSD2,FCH and double SH3 domains 2,0.3247027269920982,,0.5288763705706918,,,,0.1046991929220014,-0.7237727523441809,,0.0,0.0,,0.0,1.0,0.0,,,0.8243250000000003,0.0,-1.0,-1.0,0.0,,,,,,,,774,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,2,1,2,2,1,24.045757490560675,0,0,1
775,MONDO_0005148,direct_only,ENSG00000164045,CDC25A,cell division cycle 25A,0.3244187137451222,,0.5336441499915232,,,,,-0.7012686155543298,,1.0,0.0,,1.0,0.0,0.0,,0.0,0.2271,0.0,0.5,0.5,0.0,,,,,,,,775,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
776,MONDO_0005148,direct_only,ENSG00000174502,SLC26A9,solute carrier family 26 member 9,0.3242674110913627,,0.528449498271899,,,,0.0989154068613908,-0.5135135135135135,,0.0,0.0,,0.0,0.0,0.0,,-0.8009547041854848,0.4879899999999999,0.0,0.5,0.75,0.0,,,,,,,,776,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
777,MONDO_0005148,direct_only,ENSG00000070610,GBA2,glucosylceramidase beta 2,0.323893581317655,,0.5327803470232736,,,,,-0.3301709873138444,,1.0,0.0,,1.0,0.0,0.0,,-0.1863206493784816,0.3365699999999997,,-1.0,-1.0,0.0,,,,,,,,777,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,9.522878745280336,0,0,1
778,MONDO_0005148,direct_only,ENSG00000120690,ELF1,E74 like ETS transcription factor 1,0.3236617184888946,,0.5323989502760266,,,,,-0.4956425813568671,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.43457,0.0,-1.0,0.5,0.0,,,,,,,,778,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,8.0,0,0,1
779,MONDO_0005148,direct_only,ENSG00000170385,SLC30A1,solute carrier family 30 member 1,0.3232991705400335,,0.5318025864295403,,,,,-0.785107556536128,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.2603549999999998,0.0,-1.0,0.5,0.0,,,,,,,,779,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,9.0,0,0,1
780,MONDO_0005148,direct_only,ENSG00000085185,BCORL1,BCL6 corepressor like 1,0.3229568889730506,,0.5312395592423544,,,,,,,0.0,0.0,,0.0,1.0,0.0,,-0.7865083325854485,0.5350149999999999,0.0,0.0,-1.0,0.0,,,,,255.0,,,780,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
781,MONDO_0005148,direct_only,ENSG00000104324,CPQ,carboxypeptidase Q,0.3228918466883297,,0.5293172207133163,,,,0.036306978190694,0.1965802537231109,,0.0,0.0,,0.0,0.0,1.0,,0.0,0.385595,,-1.0,0.5,0.0,,,,,,,,781,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,2,1,2,2,1,12.221848749616356,1,1,1
782,MONDO_0005148,direct_only,ENSG00000165323,FAT3,FAT atypical cadherin 3,0.3228080246881181,,0.5309946887973676,,,,,-0.8484280198565912,,0.0,0.0,,0.0,0.0,0.0,,-0.8217802212919006,0.5968600000000002,0.0,0.5,0.5,,,,,,,,,782,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,21.69897000433602,0,0,1
783,MONDO_0005148,direct_only,ENSG00000158717,RNF166,ring finger protein 166,0.3227553045593898,,0.5309079681888123,,,,,0.5094318808604523,,0.0,0.0,,0.0,1.0,0.0,,-0.5055829510709,0.93671,0.0,-1.0,0.5,0.0,,,,,,,,783,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,22.154901959985743,0,0,1
784,MONDO_0005148,direct_only,ENSG00000089250,NOS1,nitric oxide synthase 1,0.3224544569715705,,0.5104545145234927,,,,0.3991716445529476,-0.7964699393270822,,1.0,0.0,,1.0,1.0,0.0,0.7,-0.9752705885536656,0.6861899999999999,0.0,0.5,0.75,0.0,,,,,,,,784,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,1,1,1,1,1,8.397940008672037,0,0,1
785,MONDO_0005148,direct_only,ENSG00000130829,DUSP9,dual specificity phosphatase 9,0.3221952920769037,,0.512571077922308,,,,0.3483142451259885,,,0.0,0.0,,0.0,0.0,0.0,,,0.2317700000000002,0.0,0.5,0.75,0.0,,,,,,,,785,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,10,5,10,9,1,105.09691001300806,4,1,1
786,MONDO_0005148,direct_only,ENSG00000278259,MYO19,myosin XIX,0.3218725805586627,,0.5294559542355876,,,,,0.4350799779371208,,0.0,0.0,,0.0,0.0,0.0,,,0.08763,0.0,-1.0,-1.0,0.0,,,,,,,,786,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,2,2,2,2,1,9.69897000433602,0,0,1
787,MONDO_0005148,direct_only,ENSG00000160185,UBASH3A,ubiquitin associated and SH3 domain containing A,0.3215116095723437,,0.5288621843727395,,,,,0.1308328736900166,,0.0,0.0,,0.0,0.0,0.0,,-0.4699633750755963,0.0,0.0,0.5,1.0,0.0,,,,,,,,787,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,2,2,1,1,1,11.69897000433602,2,1,1
788,MONDO_0005148,direct_only,ENSG00000172673,THEMIS,thymocyte selection associated,0.3211973766778803,,0.498708668738459,,,,0.5927325276713306,-0.1293987865416437,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,1.0,0.0,,,,,,,,788,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
789,MONDO_0005148,direct_only,ENSG00000138760,SCARB2,scavenger receptor class B member 2,0.3207727447737094,,0.5270388770856703,,,,0.0121586159522324,-0.4599007170435741,,0.0,0.0,,0.0,0.0,0.0,,-0.9410924650164162,0.2887050000000002,0.0,-1.0,-1.0,0.0,,,,,,,,789,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
790,MONDO_0005148,direct_only,ENSG00000167363,FN3K,fructosamine 3 kinase,0.3205029392841745,,0.5229222419112955,,,,0.0856151285773851,0.6863761720904578,,0.0,0.0,,0.0,0.0,0.0,,-0.0114538181983597,0.4336550000000002,-0.1100325000000001,-1.0,-1.0,0.0,,,,,,,,790,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,1,1,1,1,1,12.30102999566398,0,0,1
791,MONDO_0005148,direct_only,ENSG00000173930,SLCO4C1,solute carrier organic anion transporter family member 4C1,0.3203786855570129,,0.5251748180011201,,,,0.0364758478566972,0.0758963044677329,,0.0,0.0,,1.0,1.0,0.0,,-0.737564730353088,0.0607750000000002,0.0,0.5,1.0,0.0,,,,,,,,791,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,1,1,1,1,1,6.221848749616356,0,0,1
792,MONDO_0005148,direct_only,ENSG00000166073,GPR176,G protein-coupled receptor 176,0.3200396534450558,,0.5264409283135454,,,,,0.1606177606177605,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.5145650000000004,0.0,0.0,0.5,0.0,,,,,,,,792,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
793,MONDO_0005148,direct_only,ENSG00000284770,TBCE,tubulin folding cofactor E,0.3199130087653681,,0.524169188983089,,,,0.0412683689778688,-0.1735245449531164,,0.0,0.0,,0.0,0.0,0.0,,-0.7420038299416526,0.0,0.0,0.0,-1.0,-1.0,,,,,,,,793,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,2,1,2,1,1,10.69897000433602,0,0,1
794,MONDO_0005148,direct_only,ENSG00000140961,OSGIN1,oxidative stress induced growth inhibitor 1,0.3198273190375292,,0.5260916543363743,,,,,0.6337562051847767,,0.0,0.0,,0.0,0.0,0.0,,,0.0880499999999997,0.0,0.0,1.0,0.0,,,,,,,,794,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,2,1,2,2,1,13.096910013008056,0,0,1
795,MONDO_0005148,direct_only,ENSG00000204950,LRRC10B,leucine rich repeat containing 10B,0.31975510903775,,0.5259728743698667,,,,,0.927854384997242,,0.0,0.0,,0.0,0.0,0.0,,,0.760275,0.0,0.0,0.5,0.0,,,,,,,,795,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
796,MONDO_0005148,direct_only,ENSG00000154975,CA10,carbonic anhydrase 10 (inactive),0.3196454282601719,,0.5257924578191524,,,,,-0.4622173193601765,,0.0,0.0,,0.0,0.0,1.0,,,1.0,0.0,0.5,0.5,0.0,,,,,,,,796,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,22.69897000433602,0,0,1
797,MONDO_0005148,direct_only,ENSG00000164512,ANKRD55,ankyrin repeat domain 55,0.3195422255298004,,0.5233144176995965,,,,0.0461655892919624,-0.2166574738003309,,0.0,0.0,,0.0,0.0,0.0,,,0.28339,0.0,0.5,0.5,0.0,,,,,,,,797,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
798,MONDO_0005148,direct_only,ENSG00000125538,IL1B,interleukin 1 beta,0.3195268339481203,0.4775887459070295,,,,,0.9509188200098296,-0.5154991726420297,,1.0,0.0,255.0,1.0,0.0,1.0,1.0,-0.9018736229311451,0.0,0.0,0.0,0.5,0.0,,,,,,0.0208211523093183,,798,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,0,1,1,0,0,3,0,0,0,0,0,,0,0,0
799,MONDO_0005148,direct_only,ENSG00000170390,DCLK2,doublecortin like kinase 2,0.3193238095912344,,0.5252634195302534,,,,,-0.6595697738554882,1.0,1.0,0.0,,1.0,0.0,0.0,,,0.6670999999999999,-0.1383800000000001,0.0,0.5,0.0,,,,,,,,799,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
800,MONDO_0005148,direct_only,ENSG00000008710,PKD1,"polycystin 1, transient receptor potential channel interacting",0.3190588862344924,,0.518834698432649,,,,0.1198588458443198,-0.8348593491450634,,1.0,0.0,,1.0,1.0,1.0,,-0.9849527738510324,0.0,0.0,-1.0,0.5,0.0,,,,,,,,800,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
801,MONDO_0005148,direct_only,ENSG00000142330,CAPN10,calpain 10,0.3190373729024335,,,0.4863446380892968,,,0.7689522967581057,0.2675124103695532,,0.0,0.0,255.0,0.0,0.0,0.0,,-0.1844222031275327,0.0550600000000002,0.0,-1.0,-1.0,0.0,,,,,,,,801,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,0,0,1,0,1,2,0,0,0,0,0,,0,0,0
802,MONDO_0005148,direct_only,ENSG00000179399,GPC5,glypican 5,0.3189088386894415,,0.51926142942773,,,,0.1063878895820337,0.2725868725868725,,0.0,0.0,,0.0,0.0,0.0,,,0.2832149999999999,0.0,0.5,0.5,0.0,,,,,,,,802,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
803,MONDO_0005148,direct_only,ENSG00000100883,SRP54,signal recognition particle 54,0.3188831641729913,,0.5245385912768168,,,,,-0.8833976833976834,,0.0,0.0,,0.0,0.0,0.0,,,0.9900799999999996,0.0,-1.0,-1.0,-1.0,,,,,,,,803,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,8.0,0,0,1
804,MONDO_0005148,direct_only,ENSG00000002822,MAD1L1,mitotic arrest deficient 1 like 1,0.3186823592868628,,0.5242082824868732,,,,,0.4257032542746828,,0.0,0.0,,0.0,0.0,0.0,,-0.7005659674286879,0.0459600000000001,,-1.0,-1.0,0.0,,,,,,,,804,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,3,3,3,3,1,22.0,0,0,1
805,MONDO_0005148,direct_only,ENSG00000106638,TBL2,transducin beta like 2,0.3186272868558031,,0.5241176925196005,,,,,0.155984555984556,,0.0,0.0,,0.0,0.0,0.0,,,0.3512300000000003,0.0,0.0,0.5,0.0,,,,,,,,805,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
806,MONDO_0005148,direct_only,ENSG00000074211,PPP2R2C,protein phosphatase 2 regulatory subunit Bgamma,0.3184888582089527,,0.5187310196104495,,,,0.1031793659279723,-0.8208494208494208,,0.0,0.0,,0.0,0.0,0.0,,,0.9664450000000002,-0.6532450000000001,0.0,0.5,0.0,,,,,,,,806,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,7,4,7,5,1,69.22184874961636,1,1,1
807,MONDO_0005148,direct_only,ENSG00000092621,PHGDH,phosphoglycerate dehydrogenase,0.3183310722537157,,0.5131724306149619,,,,0.2091602275339692,0.3253171538885824,1.0,1.0,1.0,,1.0,1.0,0.0,,-0.9112415999397868,0.727955,0.0,-1.0,-1.0,0.0,,,,,,,,807,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
808,MONDO_0005148,direct_only,ENSG00000112701,SENP6,SUMO specific peptidase 6,0.3178979264397057,,0.522917950017719,,,,,-0.8692774407060121,,0.0,0.0,,1.0,0.0,0.0,,,0.069245,0.0,-1.0,-1.0,-1.0,,,,,,,,808,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,11.045757490560677,0,0,1
809,MONDO_0005148,direct_only,ENSG00000068024,HDAC4,histone deacetylase 4,0.3178887622066564,0.4255515583281347,0.3780399879803893,,,,0.1278594102145333,-0.961169332597904,,1.0,0.0,,1.0,0.0,0.0,1.0,-0.7250773469064206,0.6602400000000003,-0.012855,0.0,0.5,0.0,,,,,,,,809,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,1,1,0,0,3,1,1,1,1,1,8.0,0,0,1
810,MONDO_0005148,direct_only,ENSG00000213445,SIPA1,signal-induced proliferation-associated 1,0.3178438153683654,,0.5228289414141857,,,,,-0.0559293987865416,,0.0,0.0,,0.0,1.0,0.0,,-0.0931994827799101,0.4961599999999997,0.0,0.0,0.5,0.0,,,,,,,,810,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,1,1,1,1,1,10.154901959985745,0,0,1
811,MONDO_0005148,direct_only,ENSG00000020256,ZFP64,ZFP64 zinc finger protein,0.3178390569690579,,0.5228211142086449,,,,,-0.7562051847766134,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0,0.0,,,,,,,,811,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
812,MONDO_0005148,direct_only,ENSG00000047932,GOPC,golgi associated PDZ and coiled-coil motif containing,0.3177821402040285,,0.5161706214988938,,,,0.1311373790628854,-0.2638720353006067,,0.0,0.0,,1.0,0.0,0.0,,-0.1976066378360008,0.5454549999999998,,-1.0,-1.0,0.0,,,,,,,,812,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
813,MONDO_0005148,direct_only,ENSG00000169908,TM4SF1,transmembrane 4 L six family member 1,0.3176148469393509,,0.5224523057347398,,,,,0.3781577495863211,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0,0.0,,,,,,,,813,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
814,MONDO_0005148,direct_only,ENSG00000165935,SMCO2,single-pass membrane protein with coiled-coil domains 2,0.3175074130867201,,0.5222755852049479,,,,,0.4388306674020958,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,814,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,0,0,0,1,0,0,0,0,0,,0,0,0
815,MONDO_0005148,direct_only,ENSG00000145888,GLRA1,glycine receptor alpha 1,0.3170839555104839,,0.5188570195001806,,,,0.0544402029261206,0.0115830115830115,,1.0,0.0,,1.0,1.0,0.0,1.0,-0.9096887370610328,0.9443199999999996,-0.5601324999999999,1.0,1.0,0.0,,,,,,,,815,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,2,2,2,2,1,8.0,0,0,1
816,MONDO_0005148,direct_only,ENSG00000143869,GDF7,growth differentiation factor 7,0.3170756557962035,,0.5209574464491068,,,,0.0121586159522324,0.8071704357418643,,0.0,0.0,,0.0,0.0,1.0,,-0.6507216294771001,0.1333350000000003,0.0,0.0,0.5,0.0,,,,,,,,816,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
817,MONDO_0005148,direct_only,ENSG00000127663,KDM4B,lysine demethylase 4B,0.316994276060744,,0.5205196175648857,,,,0.0182379239283486,-0.8262548262548263,,1.0,0.0,,1.0,0.0,0.0,,-0.808551947060529,0.0191600000000001,0.0,-1.0,-1.0,0.0,,,,,,,,817,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,2,2,2,2,1,11.69897000433602,0,0,1
818,MONDO_0005148,direct_only,ENSG00000178700,DHFR2,dihydrofolate reductase 2,0.3169001616959794,,0.519756875783632,,,,0.030396539880581,0.532046332046332,,0.0,0.0,,0.0,0.0,0.0,,-0.8860137788537494,0.33155,-0.799465,-1.0,-1.0,-1.0,,,,,,,,818,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,type 2 diabetes mellitus,Tier_B_strong_positive_0.30_to_0.50,1,0,1,0,0,2,0,0,0,0,0,,0,0,0
